## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0007.HJJV3DMXX.s_2/SLX-17617.UDP0007.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0007.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 03:44:34 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	43151886	43151886	39214928	1	0.908765	34716851	0.885297	3850085002	3457938767	1885735674	1293586579	670762749	1505632900	0.82578	0.17422	0.593125	50.821081	40.57721	34	1341	0.438892	0.350426	77.461844	0.003206	0.101854	0.002264	0.003774	0.067128	0.822912	2.135643	0.991699	0.988905	0.94495	0.791702	0.588553	0.410042	0.276551	0.038762	69563462	5.192709	5.528057	5.920991	6.422319	7.048303	-1	4.689169	1.729944	0.980244	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	308023	0
1	103677	0
2	109613	0
3	123494	1
4	146977	31
5	173049	780
6	208680	12409
7	247183	33555
8	288378	671002
9	333582	2475948
10	384677	226140
11	430942	2204981
12	475724	2330814
13	519253	3200947
14	562034	1950468
15	601526	673521
16	633075	245961
17	668733	130987
18	693829	243800
19	716542	56353
20	735336	7915
21	747373	29090
22	755232	99245
23	760755	570101
24	762277	5654835
25	763681	5933128
26	758578	3946049
27	760399	8236705
28	753130	8294363
29	741162	11084684
30	730464	62597692
31	717613	1337175533
32	702732	54715030
33	689641	390159
34	672201	151887
35	655860	116735
36	639562	113314
37	623952	129643
38	604624	0
39	587052	0
40	571549	0
41	554616	0
42	538677	0
43	519660	0
44	501873	0
45	485398	0
46	469700	0
47	453427	0
48	438155	0
49	420167	0
50	404500	0
51	388882	0
52	376344	0
53	363615	0
54	348678	0
55	335667	0
56	323105	0
57	311262	0
58	300254	0
59	286194	0
60	275935	0
61	263689	0
62	254167	0
63	242778	0
64	233316	0
65	223568	0
66	214448	0
67	205592	0
68	197838	0
69	187631	0
70	180285	0
71	173343	0
72	165887	0
73	157675	0
74	150471	0
75	143625	0
76	138404	0
77	132036	0
78	125963	0
79	120414	0
80	115748	0
81	111395	0
82	106263	0
83	101168	0
84	97656	0
85	93824	0
86	89697	0
87	85493	0
88	82494	0
89	79128	0
90	75550	0
91	72840	0
92	69695	0
93	67030	0
94	64439	0
95	62162	0
96	59531	0
97	56467	0
98	54729	0
99	52388	0
100	50609	0
101	48562	0
102	46671	0
103	44863	0
104	42984	0
105	41314	0
106	39291	0
107	37610	0
108	36083	0
109	34412	0
110	33248	0
111	32275	0
112	31102	0
113	30140	0
114	28814	0
115	27649	0
116	26732	0
117	25995	0
118	24563	0
119	24006	0
120	23036	0
121	22086	0
122	21204	0
123	20036	0
124	19092	0
125	18674	0
126	17820	0
127	17244	0
128	16807	0
129	16070	0
130	15262	0
131	14905	0
132	14426	0
133	13695	0
134	13399	0
135	12716	0
136	12679	0
137	12241	0
138	11539	0
139	11384	0
140	10735	0
141	10457	0
142	10105	0
143	10103	0
144	9800	0
145	9360	0
146	8984	0
147	8516	0
148	8346	0
149	7845	0
150	7767	0
151	7249	0
152	7328	0
153	7107	0
154	7017	0
155	6859	0
156	6671	0
157	6504	0
158	6067	0
159	6087	0
160	6027	0
161	5850	0
162	5535	0
163	5392	0
164	5248	0
165	5166	0
166	5076	0
167	4901	0
168	4761	0
169	4789	0
170	4617	0
171	4339	0
172	4271	0
173	4150	0
174	3986	0
175	3997	0
176	3773	0
177	3684	0
178	3682	0
179	3620	0
180	3463	0
181	3347	0
182	3332	0
183	3267	0
184	3008	0
185	3142	0
186	3010	0
187	2928	0
188	2906	0
189	2823	0
190	2612	0
191	2537	0
192	2598	0
193	2474	0
194	2454	0
195	2330	0
196	2380	0
197	2230	0
198	2271	0
199	2178	0
200	95984	0

