## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0045.HJJV3DMXX.s_2/SLX-17617.UDP0045.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0045.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 05:34:55 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	47626860	47626860	43430424	1	0.911889	38483837	0.886103	4252266010	3834159772	2143772138	1395676496	712817376	1703042963	0.832368	0.167632	0.60568	57.775233	45.897464	38	1470	0.451929	0.359018	79.732527	0.003249	0.098326	0.002197	0.004169	0.073044	0.82043	2.185594	0.991499	0.988741	0.94809	0.819117	0.641403	0.474594	0.341989	0.064838	79947947	5.171498	5.452247	5.785404	6.182196	6.671824	15.404259	6.220966	1.432401	0.980543	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	315440	0
1	102343	0
2	108890	0
3	117615	3
4	140196	24
5	166478	72
6	196754	610
7	225644	15964
8	261611	180341
9	291155	3297417
10	327281	700822
11	362691	2685411
12	400237	2451513
13	435367	4054577
14	471127	2524841
15	503799	943919
16	533717	161427
17	561036	285670
18	584759	196039
19	605610	77447
20	624792	11122
21	639401	9966
22	650382	67423
23	660049	101537
24	668185	4975867
25	673609	7701390
26	674860	5991869
27	670985	7791808
28	668071	13400083
29	663783	14335505
30	659359	63676747
31	654454	1536315252
32	649161	34065519
33	638942	634318
34	626397	182378
35	617689	144923
36	604845	134538
37	593318	118312
38	579677	454
39	565665	0
40	552828	0
41	539665	0
42	526409	0
43	513543	0
44	498139	0
45	483913	0
46	470211	0
47	458629	0
48	444973	0
49	432048	0
50	419461	0
51	408854	0
52	395863	0
53	384218	0
54	373006	0
55	361429	0
56	348835	0
57	337973	0
58	325860	0
59	315858	0
60	305325	0
61	294407	0
62	284641	0
63	273755	0
64	265432	0
65	257502	0
66	248253	0
67	238500	0
68	231154	0
69	222437	0
70	215119	0
71	206974	0
72	200144	0
73	192899	0
74	186751	0
75	180111	0
76	173566	0
77	166941	0
78	160679	0
79	155119	0
80	148597	0
81	143376	0
82	138484	0
83	132745	0
84	128588	0
85	124331	0
86	120425	0
87	115395	0
88	110650	0
89	106630	0
90	102834	0
91	99003	0
92	96087	0
93	92105	0
94	89526	0
95	86320	0
96	83664	0
97	81324	0
98	77586	0
99	75089	0
100	72324	0
101	69242	0
102	67063	0
103	64960	0
104	62541	0
105	60734	0
106	58837	0
107	56611	0
108	55017	0
109	52955	0
110	51419	0
111	49450	0
112	47368	0
113	45979	0
114	44709	0
115	43405	0
116	42488	0
117	41078	0
118	39585	0
119	38674	0
120	37059	0
121	35540	0
122	35354	0
123	33428	0
124	32652	0
125	31462	0
126	30180	0
127	29251	0
128	28628	0
129	27514	0
130	26881	0
131	26520	0
132	25576	0
133	24321	0
134	23370	0
135	22612	0
136	22183	0
137	21277	0
138	20481	0
139	19971	0
140	19331	0
141	18848	0
142	18306	0
143	17898	0
144	17249	0
145	16709	0
146	16305	0
147	15719	0
148	15256	0
149	14721	0
150	14447	0
151	13959	0
152	13737	0
153	13132	0
154	12849	0
155	12556	0
156	12135	0
157	11735	0
158	11338	0
159	10961	0
160	10721	0
161	10513	0
162	10147	0
163	10103	0
164	9674	0
165	9252	0
166	9100	0
167	9001	0
168	8634	0
169	8246	0
170	7979	0
171	8063	0
172	7888	0
173	7761	0
174	7504	0
175	7480	0
176	7233	0
177	6999	0
178	6882	0
179	6777	0
180	6610	0
181	6581	0
182	6271	0
183	6415	0
184	6068	0
185	5830	0
186	5590	0
187	5483	0
188	5388	0
189	5346	0
190	5236	0
191	5108	0
192	4964	0
193	5039	0
194	5049	0
195	4944	0
196	4757	0
197	4669	0
198	4397	0
199	4346	0
200	211888	0

