## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0008.HJJV3DMXX.s_1/SLX-17617.UDP0008.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0008.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 05:24:20 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	56284392	56284392	50627256	1	0.89949	44654842	0.882032	5014178591	4450418979	2480189350	1618319783	915669458	1924996020	0.817384	0.182616	0.605144	66.841767	51.879158	44	1463	0.442215	0.343225	78.228026	0.003074	0.112433	0.002204	0.003133	0.076483	0.803113	2.075166	0.992498	0.990386	0.964167	0.872954	0.723221	0.566083	0.429399	0.086672	79385351	5.032755	5.298099	5.603244	5.974726	6.399276	12.831215	3.5144	1.83811	0.984808	18			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	278358	0
1	78366	0
2	76609	0
3	84061	0
4	95140	1
5	106315	14
6	122855	7640
7	141823	15110
8	161415	12227
9	184666	1980588
10	209487	1815944
11	235754	3474190
12	265910	1521361
13	295970	3043590
14	325205	2341728
15	354951	696648
16	384167	187402
17	411320	249212
18	439011	189046
19	462705	56981
20	483927	4961
21	508590	6086
22	527658	58220
23	543248	122869
24	559911	2323263
25	571117	9459984
26	580058	6904687
27	588760	8409162
28	595774	10064039
29	596848	11990917
30	597438	66708533
31	596121	1735430054
32	595112	59608693
33	593687	436056
34	591687	160209
35	584065	128208
36	577941	126148
37	572369	92526
38	563702	0
39	558566	0
40	547175	0
41	538914	0
42	533805	0
43	520611	0
44	511334	0
45	504731	0
46	492836	0
47	484333	0
48	472127	0
49	465840	0
50	455139	0
51	446525	0
52	435348	0
53	424560	0
54	415139	0
55	407591	0
56	397220	0
57	386177	0
58	376772	0
59	368328	0
60	356916	0
61	349703	0
62	341482	0
63	333239	0
64	323622	0
65	313789	0
66	304311	0
67	295099	0
68	287480	0
69	279608	0
70	272019	0
71	263552	0
72	258004	0
73	249393	0
74	242889	0
75	234664	0
76	228061	0
77	222462	0
78	215746	0
79	209204	0
80	201444	0
81	195938	0
82	190045	0
83	182883	0
84	178479	0
85	172439	0
86	166928	0
87	161215	0
88	155505	0
89	151704	0
90	146305	0
91	141442	0
92	135775	0
93	131859	0
94	128890	0
95	124244	0
96	120355	0
97	116335	0
98	112454	0
99	108748	0
100	105277	0
101	102970	0
102	99484	0
103	95783	0
104	92193	0
105	88880	0
106	86490	0
107	82988	0
108	79764	0
109	77076	0
110	74015	0
111	72002	0
112	69610	0
113	67083	0
114	64798	0
115	63673	0
116	60691	0
117	58249	0
118	56560	0
119	54443	0
120	52628	0
121	51241	0
122	49493	0
123	47165	0
124	45790	0
125	44404	0
126	42445	0
127	41215	0
128	39921	0
129	38948	0
130	37053	0
131	35543	0
132	34413	0
133	33137	0
134	31904	0
135	30806	0
136	29728	0
137	29308	0
138	28378	0
139	26891	0
140	26154	0
141	25007	0
142	24200	0
143	23367	0
144	22571	0
145	21722	0
146	21143	0
147	20207	0
148	19488	0
149	19017	0
150	18385	0
151	17502	0
152	16943	0
153	16479	0
154	15872	0
155	14912	0
156	14758	0
157	14032	0
158	13643	0
159	13072	0
160	12880	0
161	12789	0
162	12287	0
163	11899	0
164	11426	0
165	11043	0
166	10905	0
167	10528	0
168	10295	0
169	9805	0
170	9376	0
171	9292	0
172	9091	0
173	8939	0
174	8388	0
175	8219	0
176	7954	0
177	7706	0
178	7375	0
179	7274	0
180	7160	0
181	6855	0
182	6651	0
183	6627	0
184	6325	0
185	6292	0
186	6134	0
187	5837	0
188	5692	0
189	5544	0
190	5489	0
191	5176	0
192	5078	0
193	4994	0
194	4856	0
195	4904	0
196	4714	0
197	4431	0
198	4415	0
199	4419	0
200	206003	0

