## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0016.HJJV3DMXX.s_1/SLX-17617.UDP0016.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0016.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 01:54:44 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	42525768	42525768	38951806	1	0.915958	34619244	0.888771	3802679673	3446762395	1862687233	1231751753	708240687	1487817251	0.813752	0.186248	0.601947	50.199919	40.097073	34	1288	0.440066	0.351502	77.468925	0.003192	0.093596	0.002295	0.002779	0.075351	0.822921	2.110372	0.992203	0.989653	0.94438	0.784707	0.581866	0.408343	0.277786	0.035323	73840376	5.149005	5.450178	5.80824	6.243269	6.769319	29.064203	5.045697	1.244915	0.980959	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	289312	0
1	94617	0
2	103850	0
3	121114	0
4	144408	1
5	178833	2
6	216429	37
7	256530	1451
8	304386	16108
9	354321	416852
10	403422	3498356
11	451622	1847778
12	498259	435903
13	545091	929413
14	586704	1943218
15	627322	744765
16	664010	381923
17	692513	84822
18	715328	151799
19	740446	75338
20	749012	9287
21	759480	5928
22	763193	72691
23	763782	594873
24	764879	1695761
25	760470	7309393
26	756423	4289270
27	747173	6288337
28	736092	6573499
29	726010	10954319
30	712542	70258764
31	697564	1359502572
32	685911	15206310
33	671350	311503
34	655841	150687
35	636894	131711
36	620979	116751
37	603510	112357
38	586458	0
39	567568	0
40	553341	0
41	535782	0
42	521578	0
43	505339	0
44	491585	0
45	476120	0
46	462701	0
47	447482	0
48	433744	0
49	416705	0
50	402158	0
51	389874	0
52	376507	0
53	361273	0
54	349591	0
55	337288	0
56	325391	0
57	310601	0
58	297779	0
59	287892	0
60	276406	0
61	264987	0
62	256082	0
63	246266	0
64	235427	0
65	225461	0
66	217117	0
67	208805	0
68	201185	0
69	192560	0
70	182927	0
71	177577	0
72	171527	0
73	164666	0
74	158675	0
75	150751	0
76	145311	0
77	138475	0
78	132985	0
79	127249	0
80	122139	0
81	117472	0
82	111954	0
83	108012	0
84	103328	0
85	98838	0
86	94702	0
87	90813	0
88	87198	0
89	83467	0
90	80460	0
91	76754	0
92	73640	0
93	70682	0
94	67623	0
95	64702	0
96	62329	0
97	59113	0
98	56597	0
99	54079	0
100	51917	0
101	49393	0
102	47610	0
103	45469	0
104	43203	0
105	41333	0
106	39706	0
107	38162	0
108	36791	0
109	35002	0
110	34528	0
111	32309	0
112	30892	0
113	29220	0
114	28065	0
115	26535	0
116	25658	0
117	24838	0
118	23747	0
119	22448	0
120	21886	0
121	20911	0
122	20193	0
123	19514	0
124	18540	0
125	17723	0
126	16985	0
127	16184	0
128	15767	0
129	15085	0
130	14191	0
131	13538	0
132	13055	0
133	12485	0
134	12245	0
135	11596	0
136	11199	0
137	10663	0
138	10177	0
139	10076	0
140	9546	0
141	9176	0
142	9088	0
143	8646	0
144	8121	0
145	7878	0
146	7336	0
147	7357	0
148	7101	0
149	6763	0
150	6640	0
151	6247	0
152	6217	0
153	5921	0
154	5782	0
155	5661	0
156	5471	0
157	5222	0
158	5067	0
159	4859	0
160	4625	0
161	4429	0
162	4368	0
163	4299	0
164	4206	0
165	3960	0
166	3852	0
167	3742	0
168	3636	0
169	3514	0
170	3389	0
171	3187	0
172	3135	0
173	3071	0
174	3047	0
175	2790	0
176	2905	0
177	2779	0
178	2774	0
179	2505	0
180	2420	0
181	2429	0
182	2359	0
183	2277	0
184	2200	0
185	2058	0
186	1986	0
187	1935	0
188	1881	0
189	1835	0
190	1820	0
191	1701	0
192	1653	0
193	1661	0
194	1613	0
195	1596	0
196	1478	0
197	1396	0
198	1411	0
199	1440	0
200	56363	0

