## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0043.HJJV3DMXX.s_2/SLX-17617.UDP0043.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0043.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 04:57:32 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	43101554	43101554	39302178	1	0.911851	34845919	0.886615	3846751478	3468444134	1919842180	1279550589	647358709	1519986596	0.831713	0.168287	0.600065	51.74026	40.964045	34	1364	0.447624	0.354395	78.931205	0.003239	0.098345	0.002174	0.005252	0.073881	0.819668	2.27578	0.991531	0.988514	0.939203	0.778598	0.57874	0.408056	0.281301	0.045037	72907139	5.500715	5.866133	6.299221	6.84058	7.538934	-1	6.709784	1.421891	0.978948	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	314241	0
1	111956	0
2	119015	0
3	138262	1
4	164552	3
5	194364	7222
6	237517	24169
7	279804	19347
8	323377	10606
9	372808	334062
10	419279	5193266
11	466992	3400116
12	511423	1845868
13	556455	4143127
14	593695	2944963
15	632448	907732
16	660520	719790
17	687814	308320
18	705265	161993
19	725415	69552
20	737293	45877
21	745353	2352
22	752222	7655
23	754788	57750
24	753484	1334484
25	751652	9166194
26	744574	8383539
27	735772	11318468
28	724758	13753705
29	715918	12661144
30	702510	61013174
31	689894	1362938283
32	676157	30397922
33	658017	565142
34	640885	145357
35	625411	144905
36	607594	122131
37	595177	110524
38	577589	0
39	560045	0
40	542730	0
41	527271	0
42	509504	0
43	492705	0
44	476646	0
45	462432	0
46	446789	0
47	429014	0
48	414523	0
49	401695	0
50	389482	0
51	375175	0
52	363574	0
53	349964	0
54	338053	0
55	324042	0
56	313890	0
57	302599	0
58	291799	0
59	278933	0
60	267016	0
61	256588	0
62	245870	0
63	237260	0
64	227377	0
65	219678	0
66	212499	0
67	201985	0
68	194413	0
69	186139	0
70	178453	0
71	171773	0
72	165313	0
73	158807	0
74	152739	0
75	147302	0
76	140030	0
77	133954	0
78	128571	0
79	123365	0
80	118633	0
81	114430	0
82	110078	0
83	105499	0
84	102427	0
85	98971	0
86	94786	0
87	91026	0
88	87720	0
89	84677	0
90	80719	0
91	77589	0
92	74842	0
93	71602	0
94	69078	0
95	65934	0
96	64290	0
97	61342	0
98	59147	0
99	57236	0
100	54829	0
101	52916	0
102	50561	0
103	48786	0
104	46968	0
105	45390	0
106	43344	0
107	42158	0
108	40237	0
109	38857	0
110	37773	0
111	36438	0
112	35031	0
113	33788	0
114	32600	0
115	31410	0
116	30486	0
117	29724	0
118	28340	0
119	27422	0
120	26491	0
121	25657	0
122	24981	0
123	23783	0
124	22861	0
125	22034	0
126	21379	0
127	20842	0
128	19886	0
129	19356	0
130	18762	0
131	18025	0
132	17138	0
133	16448	0
134	16361	0
135	15451	0
136	14840	0
137	14553	0
138	13976	0
139	13575	0
140	13224	0
141	12740	0
142	12201	0
143	11848	0
144	11337	0
145	11042	0
146	10916	0
147	10545	0
148	10309	0
149	9794	0
150	9593	0
151	9360	0
152	9068	0
153	8820	0
154	8599	0
155	8339	0
156	7972	0
157	7783	0
158	7564	0
159	7176	0
160	7199	0
161	7093	0
162	6772	0
163	6644	0
164	6386	0
165	6135	0
166	6220	0
167	5927	0
168	5878	0
169	5729	0
170	5435	0
171	5428	0
172	5172	0
173	4973	0
174	4830	0
175	4709	0
176	4608	0
177	4497	0
178	4377	0
179	4284	0
180	4119	0
181	4143	0
182	4020	0
183	3905	0
184	3854	0
185	3705	0
186	3583	0
187	3471	0
188	3399	0
189	3465	0
190	3302	0
191	3313	0
192	3207	0
193	3119	0
194	3025	0
195	2860	0
196	2796	0
197	2826	0
198	2645	0
199	2727	0
200	119643	0

