## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0010.HJJV3DMXX.s_1/SLX-17617.UDP0010.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0010.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:09:39 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	50939536	50939536	45786118	1	0.898833	40490382	0.884338	4545509300	4032175406	2263228436	1502295692	779985172	1778356026	0.828405	0.171595	0.601039	60.994612	47.927171	40	1480	0.446275	0.350665	78.745034	0.003267	0.112932	0.002109	0.003278	0.069961	0.809168	2.178508	0.991423	0.988706	0.954523	0.83797	0.672107	0.512005	0.378639	0.071345	73866331	5.212747	5.524797	5.900858	6.364932	6.921821	-1	5.832932	1.743988	0.981517	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	318262	0
1	100807	0
2	101151	0
3	104076	0
4	120099	4
5	138709	12
6	158863	67
7	182574	2857
8	214846	29394
9	248073	2015736
10	280558	3128915
11	319719	2424618
12	353220	785131
13	390390	1252920
14	423012	3275382
15	455498	1138994
16	485076	333225
17	514442	76642
18	540314	275377
19	562485	68610
20	576104	9932
21	594275	35264
22	605874	31910
23	615604	486007
24	622418	2301651
25	623575	10204602
26	627588	7113120
27	628129	4834563
28	632230	6670693
29	628636	14830301
30	626001	73778098
31	620760	1576537581
32	611680	71019462
33	606788	333180
34	600199	144405
35	593032	144662
36	584803	144163
37	576578	109936
38	566622	718
39	554184	0
40	544149	0
41	534979	0
42	523278	0
43	511132	0
44	499723	0
45	488082	0
46	478208	0
47	467573	0
48	455941	0
49	445503	0
50	431728	0
51	420783	0
52	408382	0
53	397501	0
54	385551	0
55	375909	0
56	366927	0
57	355851	0
58	346309	0
59	336650	0
60	326214	0
61	316647	0
62	307672	0
63	299339	0
64	292361	0
65	284954	0
66	274793	0
67	266792	0
68	259318	0
69	250578	0
70	243330	0
71	237200	0
72	229097	0
73	221516	0
74	214375	0
75	207361	0
76	200631	0
77	193632	0
78	186698	0
79	180164	0
80	174939	0
81	167639	0
82	163077	0
83	157612	0
84	152719	0
85	147705	0
86	142830	0
87	137785	0
88	132359	0
89	128753	0
90	125161	0
91	119527	0
92	116447	0
93	112552	0
94	108941	0
95	105592	0
96	102505	0
97	98959	0
98	96075	0
99	92851	0
100	89610	0
101	86118	0
102	82715	0
103	79394	0
104	76686	0
105	74182	0
106	70630	0
107	68832	0
108	66472	0
109	63554	0
110	61770	0
111	60048	0
112	57932	0
113	55692	0
114	54114	0
115	52355	0
116	50500	0
117	48821	0
118	46943	0
119	44928	0
120	43638	0
121	42383	0
122	40690	0
123	39475	0
124	37934	0
125	36390	0
126	35271	0
127	33822	0
128	32843	0
129	31653	0
130	30549	0
131	29638	0
132	28806	0
133	27721	0
134	26420	0
135	25748	0
136	24956	0
137	24166	0
138	23221	0
139	22193	0
140	21556	0
141	20950	0
142	20040	0
143	19298	0
144	18978	0
145	18204	0
146	17167	0
147	17024	0
148	16588	0
149	15827	0
150	15469	0
151	14698	0
152	14052	0
153	13776	0
154	13141	0
155	12881	0
156	12634	0
157	11942	0
158	11453	0
159	11127	0
160	10720	0
161	10430	0
162	9969	0
163	9655	0
164	9337	0
165	9258	0
166	9119	0
167	8717	0
168	8344	0
169	8173	0
170	7890	0
171	7541	0
172	7288	0
173	7007	0
174	7010	0
175	6599	0
176	6559	0
177	6337	0
178	6118	0
179	5986	0
180	5743	0
181	5636	0
182	5449	0
183	5445	0
184	5290	0
185	5135	0
186	4865	0
187	4871	0
188	4688	0
189	4547	0
190	4527	0
191	4319	0
192	4244	0
193	4239	0
194	4085	0
195	3853	0
196	3681	0
197	3650	0
198	3584	0
199	3534	0
200	148210	0

