## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0013.HJJV3DMXX.s_1/SLX-17617.UDP0013.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0013.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:21:52 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	39320664	39320664	35830404	1	0.911236	31761297	0.886434	3510478506	3162896227	1741381335	1172108380	596988791	1390821583	0.829941	0.170059	0.597696	46.930693	37.483014	31	1162	0.444852	0.355298	78.452159	0.003319	0.099013	0.002202	0.003764	0.069699	0.823176	2.204883	0.991325	0.988066	0.931417	0.746907	0.533962	0.362977	0.24047	0.029655	66017277	5.329385	5.709093	6.181412	6.755603	7.544653	-1	5.664918	1.582485	0.977296	16			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	321902	0
1	120909	0
2	130017	0
3	149606	0
4	182046	3
5	223505	5
6	269979	39
7	322617	910
8	382736	7041
9	441494	59711
10	499830	3914276
11	552727	2490534
12	600952	988817
13	653382	619592
14	689214	2999974
15	723593	1143074
16	750570	434587
17	776579	165605
18	792229	248395
19	807210	81491
20	818131	12298
21	815792	5244
22	815422	8262
23	811259	25464
24	803278	166196
25	795090	8082752
26	784569	6817015
27	768054	7003419
28	753457	7380448
29	736380	11297918
30	718993	52904865
31	704111	1229164338
32	683322	61918067
33	664858	383732
34	645000	150665
35	625413	147923
36	602454	122453
37	582347	106547
38	567766	2775
39	550199	0
40	529471	0
41	511302	0
42	492965	0
43	476621	0
44	461976	0
45	447101	0
46	430179	0
47	414009	0
48	397797	0
49	384255	0
50	368306	0
51	354372	0
52	340063	0
53	325960	0
54	314247	0
55	303145	0
56	289903	0
57	277598	0
58	265274	0
59	255447	0
60	244836	0
61	235687	0
62	226505	0
63	216096	0
64	207666	0
65	198283	0
66	189341	0
67	181485	0
68	173297	0
69	166064	0
70	159314	0
71	153241	0
72	146116	0
73	139497	0
74	133848	0
75	127383	0
76	121671	0
77	114813	0
78	109729	0
79	106173	0
80	101407	0
81	96796	0
82	92123	0
83	88728	0
84	84551	0
85	81210	0
86	77765	0
87	74497	0
88	70914	0
89	68108	0
90	64807	0
91	62052	0
92	59166	0
93	57207	0
94	55294	0
95	52885	0
96	50633	0
97	48244	0
98	46252	0
99	44352	0
100	42258	0
101	40307	0
102	38582	0
103	36384	0
104	34699	0
105	33462	0
106	31605	0
107	30551	0
108	29067	0
109	27860	0
110	26296	0
111	25311	0
112	24203	0
113	23106	0
114	21993	0
115	21022	0
116	20339	0
117	19059	0
118	18371	0
119	17656	0
120	16909	0
121	16517	0
122	15881	0
123	15114	0
124	14631	0
125	14324	0
126	13503	0
127	13070	0
128	12484	0
129	12091	0
130	11512	0
131	11183	0
132	10749	0
133	10481	0
134	10130	0
135	9880	0
136	9208	0
137	9129	0
138	8658	0
139	8454	0
140	8204	0
141	7771	0
142	7685	0
143	7354	0
144	7156	0
145	6981	0
146	6749	0
147	6547	0
148	6263	0
149	5988	0
150	5872	0
151	5566	0
152	5400	0
153	5299	0
154	4983	0
155	4854	0
156	4750	0
157	4553	0
158	4462	0
159	4233	0
160	4237	0
161	3936	0
162	3803	0
163	3755	0
164	3702	0
165	3688	0
166	3577	0
167	3537	0
168	3424	0
169	3430	0
170	3295	0
171	3172	0
172	3045	0
173	2951	0
174	2868	0
175	2749	0
176	2710	0
177	2548	0
178	2537	0
179	2536	0
180	2304	0
181	2376	0
182	2202	0
183	2134	0
184	2120	0
185	2037	0
186	1990	0
187	1946	0
188	1900	0
189	1896	0
190	1804	0
191	1786	0
192	1646	0
193	1662	0
194	1571	0
195	1585	0
196	1585	0
197	1544	0
198	1542	0
199	1449	0
200	71076	0

