## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0012.HJJV3DMXX.s_1/SLX-17617.UDP0012.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0012.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:45:32 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	45053294	45053294	41047854	1	0.911096	36405186	0.886896	4025278855	3626240728	2017364249	1329274125	678640481	1604284727	0.831405	0.168595	0.602803	54.368506	43.235903	37	1288	0.449635	0.357567	79.26212	0.003329	0.099133	0.0021	0.003536	0.072887	0.819925	2.161795	0.991398	0.988466	0.948014	0.809554	0.623893	0.453707	0.320428	0.04772	75368708	5.152292	5.449809	5.803995	6.236103	6.775883	30.475203	5.359072	1.752443	0.980242	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	319182	0
1	108773	0
2	108588	0
3	121678	2
4	136907	4
5	161285	7
6	188899	6495
7	221954	9889
8	260652	12187
9	301025	599530
10	344594	4083730
11	381350	2375080
12	428571	875822
13	469588	740516
14	512821	3151891
15	543191	1146768
16	573455	572684
17	606509	200837
18	626744	305378
19	650824	87360
20	665394	2672
21	678239	2479
22	687328	20634
23	695608	93674
24	701891	1666601
25	697408	9117083
26	694795	6108251
27	696003	6779244
28	689241	7295045
29	683085	12662206
30	681816	55378943
31	672865	1406530106
32	662693	91376490
33	651106	484038
34	640777	132363
35	626853	138065
36	615025	127098
37	602464	101624
38	587017	0
39	574210	0
40	557631	0
41	542926	0
42	530522	0
43	513814	0
44	500218	0
45	486778	0
46	474297	0
47	461100	0
48	445049	0
49	433051	0
50	421335	0
51	409287	0
52	395964	0
53	381947	0
54	370793	0
55	359000	0
56	348083	0
57	334511	0
58	324217	0
59	313242	0
60	303402	0
61	294472	0
62	284041	0
63	274547	0
64	265729	0
65	254777	0
66	245734	0
67	237152	0
68	230057	0
69	221716	0
70	214039	0
71	205277	0
72	197985	0
73	190893	0
74	182563	0
75	175950	0
76	169548	0
77	162384	0
78	157492	0
79	150231	0
80	143965	0
81	139553	0
82	133587	0
83	127977	0
84	123167	0
85	117803	0
86	114169	0
87	109993	0
88	105233	0
89	101854	0
90	98588	0
91	94716	0
92	90174	0
93	87298	0
94	83890	0
95	79874	0
96	76669	0
97	74255	0
98	71272	0
99	68505	0
100	66178	0
101	63209	0
102	59812	0
103	57495	0
104	55166	0
105	53525	0
106	51471	0
107	49584	0
108	47354	0
109	45938	0
110	43290	0
111	42632	0
112	40615	0
113	38982	0
114	37432	0
115	36134	0
116	34993	0
117	33377	0
118	32159	0
119	30547	0
120	29313	0
121	27922	0
122	27030	0
123	26228	0
124	25287	0
125	24281	0
126	23296	0
127	22401	0
128	21330	0
129	20548	0
130	19491	0
131	18587	0
132	17748	0
133	17384	0
134	16604	0
135	15813	0
136	15028	0
137	14711	0
138	13968	0
139	13675	0
140	13235	0
141	12929	0
142	12425	0
143	11940	0
144	11647	0
145	11212	0
146	10714	0
147	10803	0
148	10167	0
149	9929	0
150	9288	0
151	8878	0
152	8602	0
153	8587	0
154	8029	0
155	7763	0
156	7368	0
157	7235	0
158	7112	0
159	6649	0
160	6630	0
161	6541	0
162	6140	0
163	6010	0
164	5816	0
165	5692	0
166	5566	0
167	5478	0
168	5371	0
169	5147	0
170	4840	0
171	4607	0
172	4608	0
173	4473	0
174	4318	0
175	4103	0
176	4137	0
177	3882	0
178	3871	0
179	3585	0
180	3482	0
181	3367	0
182	3334	0
183	3156	0
184	3181	0
185	3041	0
186	2883	0
187	2899	0
188	2778	0
189	2766	0
190	2673	0
191	2616	0
192	2507	0
193	2426	0
194	2387	0
195	2349	0
196	2273	0
197	2264	0
198	2132	0
199	2082	0
200	90218	0

