## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0015.HJJV3DMXX.s_1/SLX-17617.UDP0015.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0015.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:51:02 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	41894588	41894588	38375246	1	0.915995	33997991	0.885935	3734364495	3383932685	1841731096	1224210078	668423321	1465449497	0.821007	0.178993	0.600707	49.635146	39.494256	33	1314	0.441784	0.351523	77.998608	0.00315	0.09384	0.002216	0.00351	0.07694	0.821133	2.194125	0.991976	0.989231	0.940971	0.774563	0.570308	0.399042	0.271085	0.033812	73439618	5.348918	5.69376	6.087865	6.580496	7.19136	-1	5.281753	1.366612	0.97999	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	297731	0
1	101841	0
2	107959	0
3	131318	0
4	156710	6
5	190606	14
6	231319	38
7	271957	2218
8	325200	17189
9	375670	834127
10	429282	3290038
11	486114	2453845
12	531398	834099
13	579418	849767
14	615060	2783643
15	653714	1200230
16	684309	326758
17	714642	104294
18	733248	264844
19	747444	95269
20	758245	12260
21	768684	3101
22	773292	7759
23	778553	70155
24	772166	1069316
25	766365	8938838
26	758995	5700277
27	749421	6248233
28	734412	7337120
29	718809	11526807
30	703942	58485701
31	691635	1323505680
32	678392	37289174
33	661382	410269
34	644720	137741
35	628382	153555
36	612405	132832
37	596185	122783
38	577962	1912
39	559888	0
40	543547	0
41	528345	0
42	513154	0
43	495632	0
44	480235	0
45	465336	0
46	453162	0
47	437026	0
48	422583	0
49	408863	0
50	396312	0
51	384638	0
52	368722	0
53	355568	0
54	344161	0
55	332639	0
56	318967	0
57	307777	0
58	294296	0
59	282313	0
60	272484	0
61	262870	0
62	252052	0
63	241778	0
64	232490	0
65	222557	0
66	213485	0
67	204424	0
68	197242	0
69	188323	0
70	181696	0
71	173939	0
72	166183	0
73	158592	0
74	153014	0
75	146299	0
76	140757	0
77	135534	0
78	128991	0
79	123966	0
80	117816	0
81	113127	0
82	108237	0
83	103733	0
84	99363	0
85	95581	0
86	91717	0
87	87556	0
88	84056	0
89	81222	0
90	76965	0
91	73716	0
92	70275	0
93	68259	0
94	64974	0
95	62097	0
96	59741	0
97	56991	0
98	54575	0
99	52057	0
100	50006	0
101	47359	0
102	45875	0
103	44353	0
104	42394	0
105	39835	0
106	38370	0
107	36747	0
108	34703	0
109	33439	0
110	32037	0
111	30432	0
112	29349	0
113	28176	0
114	26735	0
115	25439	0
116	24684	0
117	23215	0
118	21854	0
119	20811	0
120	20126	0
121	19499	0
122	18582	0
123	17670	0
124	17235	0
125	16687	0
126	15960	0
127	15256	0
128	14659	0
129	14150	0
130	13406	0
131	12827	0
132	12297	0
133	12053	0
134	11496	0
135	11066	0
136	10446	0
137	10129	0
138	9713	0
139	9421	0
140	9167	0
141	8798	0
142	8369	0
143	8183	0
144	7776	0
145	7552	0
146	7367	0
147	6997	0
148	6815	0
149	6500	0
150	6136	0
151	6001	0
152	5721	0
153	5681	0
154	5607	0
155	5587	0
156	5440	0
157	5264	0
158	5019	0
159	5102	0
160	4858	0
161	4722	0
162	4518	0
163	4277	0
164	4191	0
165	4093	0
166	4029	0
167	3814	0
168	3665	0
169	3587	0
170	3416	0
171	3333	0
172	3160	0
173	2996	0
174	2877	0
175	2790	0
176	2726	0
177	2537	0
178	2503	0
179	2386	0
180	2301	0
181	2173	0
182	2282	0
183	2068	0
184	2049	0
185	2109	0
186	1999	0
187	1928	0
188	1840	0
189	1795	0
190	1825	0
191	1670	0
192	1624	0
193	1594	0
194	1586	0
195	1493	0
196	1515	0
197	1380	0
198	1394	0
199	1337	0
200	56585	0

