## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0025.HJJV3DMXX.s_1/SLX-17617.UDP0025.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0025.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 04:34:10 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	52970390	52970390	47870254	1	0.903717	42286367	0.883354	4716932955	4208916703	2405620136	1504718115	806594704	1862544586	0.829	0.171	0.615195	64.832106	50.196075	43	1536	0.456396	0.353363	80.657486	0.003211	0.107701	0.002097	0.003222	0.083808	0.800465	2.182438	0.991695	0.989164	0.958962	0.855875	0.699663	0.543001	0.409342	0.080914	80133107	5.185405	5.472104	5.800352	6.195082	6.676236	15.132587	5.458945	1.494756	0.982747	18			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	308171	0
1	93918	0
2	89389	0
3	95897	0
4	106641	4
5	120511	15
6	141431	48
7	161520	13831
8	187815	18069
9	217440	1030048
10	247179	3792501
11	278143	2734954
12	308021	969430
13	341223	1348236
14	372004	3116690
15	401399	1277446
16	428177	306499
17	458142	111737
18	484568	311211
19	506235	74161
20	526214	5515
21	545519	2794
22	559298	40078
23	572590	138316
24	586511	2067957
25	594461	10582539
26	597029	5564308
27	602344	7859416
28	605700	8093388
29	606642	13068815
30	604689	64692497
31	600065	1683317890
32	596018	55705648
33	592891	519018
34	585039	162150
35	579654	140814
36	573651	137227
37	569271	107389
38	560268	0
39	551434	0
40	539320	0
41	531361	0
42	522732	0
43	511216	0
44	497309	0
45	491020	0
46	482975	0
47	471160	0
48	461169	0
49	451230	0
50	440081	0
51	429716	0
52	419760	0
53	412666	0
54	402766	0
55	392019	0
56	381656	0
57	373093	0
58	364593	0
59	354567	0
60	345374	0
61	334790	0
62	324970	0
63	318027	0
64	310019	0
65	301619	0
66	293066	0
67	284563	0
68	277999	0
69	268915	0
70	262057	0
71	252994	0
72	246973	0
73	239105	0
74	231660	0
75	224823	0
76	218242	0
77	210971	0
78	204133	0
79	199012	0
80	192433	0
81	188126	0
82	180402	0
83	174771	0
84	169706	0
85	162432	0
86	157809	0
87	152597	0
88	148319	0
89	142434	0
90	137797	0
91	133326	0
92	129023	0
93	124444	0
94	121428	0
95	117515	0
96	113908	0
97	110338	0
98	106818	0
99	102586	0
100	98756	0
101	95643	0
102	92770	0
103	89414	0
104	86943	0
105	83798	0
106	80661	0
107	77940	0
108	75434	0
109	72302	0
110	70089	0
111	68507	0
112	65918	0
113	63239	0
114	60879	0
115	58792	0
116	57070	0
117	55544	0
118	53585	0
119	51863	0
120	49909	0
121	48344	0
122	46385	0
123	44654	0
124	42644	0
125	41065	0
126	39773	0
127	38093	0
128	37301	0
129	36126	0
130	35042	0
131	33742	0
132	32233	0
133	30920	0
134	29885	0
135	29397	0
136	28418	0
137	27508	0
138	26389	0
139	25372	0
140	24838	0
141	23555	0
142	22840	0
143	21820	0
144	21250	0
145	20648	0
146	19923	0
147	19276	0
148	18588	0
149	18088	0
150	17286	0
151	16818	0
152	16033	0
153	15395	0
154	14933	0
155	14394	0
156	14096	0
157	13607	0
158	13281	0
159	12922	0
160	12548	0
161	12198	0
162	11915	0
163	11524	0
164	11136	0
165	10700	0
166	10359	0
167	9946	0
168	9760	0
169	9524	0
170	9134	0
171	8819	0
172	8668	0
173	8353	0
174	8227	0
175	7932	0
176	7674	0
177	7381	0
178	7345	0
179	6979	0
180	6770	0
181	6787	0
182	6220	0
183	6201	0
184	6120	0
185	5900	0
186	5715	0
187	5522	0
188	5244	0
189	5186	0
190	5029	0
191	4925	0
192	4827	0
193	4734	0
194	4423	0
195	4368	0
196	4314	0
197	4315	0
198	4056	0
199	3901	0
200	165721	0

