## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0004.H3N53BBXY.s_8/SLX-17617.UDP0004.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0004.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 23:19:38 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	5882384	5882384	5520662	1	0.938508	4894008	0.886489	759735876	707431308	386572823	252163589	120999464	249343076	0.840735	0.159265	0.605215	10.418241	6.719863	6	337	0.455734	0.293953	80.472227	0.019256	0.068846	0.001711	0.008048	0.236542	0.688454	2.239954	0.956836	0.891775	0.222469	0.028134	0.005851	0.001857	0.000747	0.000106	14907213	8.503379	17.264951	-1	-1	-1	-1	3.319125	2.775299	0.708637	5			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1601617	0
1	2414119	0
2	3277839	0
3	3743547	63
4	3813717	963
5	3611906	18775
6	3242994	63794
7	2804729	151963
8	2370876	133629
9	1969224	452768
10	1611003	465150
11	1300473	1051591
12	1040374	722704
13	832818	423580
14	664107	543533
15	528317	436580
16	417667	433257
17	333355	355799
18	266249	295912
19	216524	293957
20	174828	450361
21	141318	693571
22	112915	879396
23	92788	814579
24	77126	778666
25	63118	1087818
26	53127	1601073
27	43945	2397258
28	36908	3064049
29	30734	6205446
30	26188	16939345
31	22431	124837051
32	19359	86662800
33	16738	1469609
34	14305	288474
35	12796	245345
36	10916	257788
37	9456	118805
38	8354	109640
39	7656	172996
40	6506	163450
41	5953	69444
42	5268	0
43	4667	0
44	4047	0
45	3774	0
46	3284	0
47	2886	0
48	2591	0
49	2219	0
50	1982	0
51	1790	0
52	1625	0
53	1371	0
54	1336	0
55	1184	0
56	1062	0
57	980	0
58	884	0
59	788	0
60	748	0
61	675	0
62	600	0
63	496	0
64	470	0
65	474	0
66	374	0
67	405	0
68	399	0
69	385	0
70	319	0
71	316	0
72	274	0
73	299	0
74	277	0
75	335	0
76	295	0
77	254	0
78	273	0
79	293	0
80	230	0
81	220	0
82	235	0
83	180	0
84	209	0
85	198	0
86	177	0
87	214	0
88	153	0
89	152	0
90	123	0
91	121	0
92	115	0
93	102	0
94	83	0
95	79	0
96	59	0
97	60	0
98	62	0
99	63	0
100	74	0
101	81	0
102	80	0
103	72	0
104	82	0
105	54	0
106	52	0
107	71	0
108	70	0
109	66	0
110	57	0
111	93	0
112	54	0
113	81	0
114	68	0
115	63	0
116	52	0
117	46	0
118	43	0
119	38	0
120	24	0
121	32	0
122	36	0
123	46	0
124	42	0
125	45	0
126	35	0
127	28	0
128	21	0
129	28	0
130	31	0
131	37	0
132	20	0
133	28	0
134	25	0
135	27	0
136	31	0
137	27	0
138	32	0
139	31	0
140	23	0
141	35	0
142	26	0
143	38	0
144	40	0
145	33	0
146	23	0
147	42	0
148	28	0
149	32	0
150	33	0
151	26	0
152	23	0
153	29	0
154	19	0
155	22	0
156	24	0
157	14	0
158	14	0
159	23	0
160	15	0
161	16	0
162	27	0
163	22	0
164	15	0
165	19	0
166	19	0
167	20	0
168	17	0
169	25	0
170	14	0
171	11	0
172	11	0
173	9	0
174	10	0
175	13	0
176	12	0
177	15	0
178	12	0
179	17	0
180	5	0
181	8	0
182	14	0
183	28	0
184	29	0
185	29	0
186	28	0
187	19	0
188	16	0
189	19	0
190	19	0
191	25	0
192	18	0
193	22	0
194	21	0
195	19	0
196	13	0
197	24	0
198	12	0
199	19	0
200	753	0

