## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0007.HJJV3DMXX.s_1/SLX-17617.UDP0007.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0007.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 03:38:02 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	43153748	43153748	39120024	1	0.906527	34613739	0.884809	3849174397	3447431649	1890632672	1288116466	670425259	1502637562	0.825826	0.174174	0.594773	50.953056	40.496484	34	1373	0.440033	0.34973	77.681375	0.003211	0.104371	0.002241	0.003387	0.068705	0.818852	2.131394	0.991664	0.988907	0.944454	0.790085	0.586519	0.408744	0.275713	0.0386	67843899	5.181181	5.526618	5.933014	6.441009	7.111562	-1	4.848146	1.687442	0.980273	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	309292	0
1	102308	0
2	106224	0
3	123389	0
4	145003	1
5	175429	2
6	212145	50
7	252175	7487
8	295147	16415
9	339927	1283622
10	384663	2299406
11	436803	2879532
12	477986	861888
13	525826	1900071
14	564422	2282406
15	602242	811226
16	641290	243121
17	670303	120516
18	701403	210162
19	722983	54004
20	738608	3754
21	755120	2833
22	764728	27720
23	760837	110212
24	763369	2953627
25	764696	7705656
26	762383	4726333
27	758782	7290168
28	747623	7335990
29	737282	10514771
30	725373	58538110
31	711385	1369460275
32	697639	26625433
33	684882	388807
34	669256	124135
35	652253	155603
36	641019	149311
37	622211	111863
38	604805	0
39	587575	0
40	569549	0
41	552351	0
42	536324	0
43	518906	0
44	502284	0
45	483985	0
46	468407	0
47	451128	0
48	434379	0
49	418848	0
50	405850	0
51	390279	0
52	376611	0
53	362514	0
54	349259	0
55	335962	0
56	322258	0
57	309641	0
58	297371	0
59	284791	0
60	274197	0
61	261968	0
62	251711	0
63	241695	0
64	231871	0
65	221355	0
66	212095	0
67	204884	0
68	195224	0
69	187709	0
70	180015	0
71	173280	0
72	165836	0
73	158307	0
74	150792	0
75	143806	0
76	136866	0
77	132104	0
78	126574	0
79	120889	0
80	115140	0
81	110274	0
82	106663	0
83	102040	0
84	97495	0
85	94011	0
86	90087	0
87	86810	0
88	82857	0
89	78585	0
90	75408	0
91	72087	0
92	68857	0
93	66184	0
94	63230	0
95	60835	0
96	58256	0
97	56621	0
98	54603	0
99	52423	0
100	50052	0
101	48452	0
102	46408	0
103	44216	0
104	42908	0
105	40673	0
106	39554	0
107	37937	0
108	36328	0
109	35197	0
110	33569	0
111	32307	0
112	30615	0
113	29881	0
114	28404	0
115	27418	0
116	26416	0
117	25241	0
118	24161	0
119	23037	0
120	21978	0
121	21344	0
122	20558	0
123	19387	0
124	19089	0
125	18587	0
126	17721	0
127	16808	0
128	16901	0
129	16091	0
130	15567	0
131	14745	0
132	14372	0
133	13900	0
134	13504	0
135	12979	0
136	12725	0
137	12069	0
138	11711	0
139	11475	0
140	11219	0
141	10912	0
142	10486	0
143	10259	0
144	9801	0
145	9139	0
146	9183	0
147	9063	0
148	8644	0
149	8171	0
150	8046	0
151	7763	0
152	7401	0
153	7187	0
154	6950	0
155	6727	0
156	6496	0
157	6391	0
158	6108	0
159	6094	0
160	5926	0
161	5709	0
162	5663	0
163	5300	0
164	5142	0
165	5143	0
166	4905	0
167	4704	0
168	4679	0
169	4534	0
170	4477	0
171	4313	0
172	4189	0
173	3926	0
174	4052	0
175	3823	0
176	3730	0
177	3724	0
178	3660	0
179	3512	0
180	3497	0
181	3400	0
182	3373	0
183	3124	0
184	3051	0
185	3004	0
186	3005	0
187	2799	0
188	2737	0
189	2738	0
190	2560	0
191	2555	0
192	2611	0
193	2564	0
194	2415	0
195	2457	0
196	2249	0
197	2337	0
198	2170	0
199	2147	0
200	96027	0

