## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0016.H3N53BBXY.s_8/SLX-17617.UDP0016.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0016.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 23 21:07:45 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	5886536	5886536	5575844	1	0.94722	4963968	0.890263	765326196	720165288	387267106	243155563	134903527	246450075	0.823731	0.176269	0.614298	10.436952	6.641895	6	305	0.454421	0.289186	80.02789	0.018832	0.059009	0.00163	0.006075	0.259596	0.675379	2.213965	0.957683	0.891779	0.221646	0.024982	0.004212	0.001156	0.000508	0.000088	17230263	8.228764	12.779414	-1	-1	-1	-1	2.841084	2.227478	0.706519	5			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1570187	0
1	2445411	0
2	3300780	0
3	3786195	51
4	3833564	145
5	3602245	1264
6	3227079	9752
7	2790890	74680
8	2360272	91533
9	1964518	267295
10	1621792	468716
11	1312460	753416
12	1057286	677481
13	849561	543115
14	671309	446980
15	533755	246269
16	425881	180323
17	337310	195092
18	272404	201345
19	215535	217576
20	172873	332994
21	135641	513318
22	109691	722027
23	86760	800744
24	69569	710957
25	55875	905630
26	45109	1275007
27	38024	1824311
28	31295	2761047
29	25829	5846738
30	20950	18718096
31	17849	140155765
32	15066	69544275
33	13108	1023811
34	11433	240154
35	9437	225983
36	8025	235548
37	6745	123550
38	5585	107394
39	5198	156835
40	4129	125332
41	3455	77935
42	3084	0
43	2662	0
44	2422	0
45	2204	0
46	1899	0
47	1604	0
48	1391	0
49	1187	0
50	1063	0
51	1054	0
52	1042	0
53	965	0
54	928	0
55	766	0
56	681	0
57	620	0
58	523	0
59	489	0
60	421	0
61	414	0
62	332	0
63	366	0
64	350	0
65	348	0
66	324	0
67	269	0
68	280	0
69	257	0
70	244	0
71	219	0
72	214	0
73	239	0
74	187	0
75	207	0
76	227	0
77	225	0
78	196	0
79	149	0
80	146	0
81	118	0
82	145	0
83	117	0
84	98	0
85	79	0
86	98	0
87	117	0
88	157	0
89	118	0
90	110	0
91	89	0
92	103	0
93	78	0
94	90	0
95	93	0
96	68	0
97	41	0
98	62	0
99	60	0
100	59	0
101	70	0
102	49	0
103	58	0
104	56	0
105	58	0
106	65	0
107	83	0
108	95	0
109	75	0
110	65	0
111	80	0
112	57	0
113	60	0
114	46	0
115	35	0
116	42	0
117	29	0
118	36	0
119	36	0
120	37	0
121	23	0
122	34	0
123	29	0
124	35	0
125	30	0
126	33	0
127	27	0
128	19	0
129	14	0
130	20	0
131	12	0
132	25	0
133	18	0
134	21	0
135	16	0
136	23	0
137	22	0
138	22	0
139	41	0
140	31	0
141	38	0
142	23	0
143	19	0
144	28	0
145	22	0
146	22	0
147	18	0
148	19	0
149	12	0
150	13	0
151	19	0
152	19	0
153	18	0
154	11	0
155	18	0
156	13	0
157	8	0
158	16	0
159	26	0
160	26	0
161	22	0
162	17	0
163	16	0
164	21	0
165	18	0
166	23	0
167	24	0
168	29	0
169	22	0
170	20	0
171	14	0
172	28	0
173	17	0
174	20	0
175	14	0
176	27	0
177	22	0
178	27	0
179	24	0
180	42	0
181	22	0
182	19	0
183	22	0
184	22	0
185	14	0
186	8	0
187	19	0
188	18	0
189	13	0
190	14	0
191	5	0
192	10	0
193	8	0
194	9	0
195	9	0
196	13	0
197	16	0
198	12	0
199	11	0
200	479	0

