## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0018.H3N53BBXY.s_8/SLX-17617.UDP0018.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0018.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 23 21:46:21 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	7788610	7788610	7386250	1	0.94834	6554809	0.887434	1006965648	948649386	532045800	315277108	159642740	329031824	0.841462	0.158538	0.627914	14.338777	8.867496	7	433	0.472901	0.292455	83.562553	0.012301	0.057913	0.001473	0.006866	0.280856	0.655266	2.955832	0.967939	0.926949	0.363664	0.068733	0.014644	0.004309	0.001732	0.000162	23603771	10.787859	16.484247	-1	-1	-1	-1	3.455643	2.726069	0.791498	7			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1189626	0
1	1520966	0
2	2143619	0
3	2630471	19161
4	2875148	40476
5	2963067	101649
6	2896930	41570
7	2707762	89655
8	2463197	179419
9	2220693	278041
10	1964781	632933
11	1708969	1038814
12	1481759	729906
13	1273548	583539
14	1088020	616541
15	930417	432555
16	787039	421487
17	668808	470081
18	565489	422756
19	474709	465869
20	394286	509789
21	328539	855898
22	273963	922001
23	228237	1013099
24	191934	891978
25	161285	1066115
26	135929	1918711
27	114715	2464749
28	96347	3494971
29	81755	6514745
30	70553	21824653
31	59936	159837005
32	51648	124444136
33	44139	1675705
34	37008	335110
35	31509	257221
36	27462	267064
37	23397	128155
38	20029	125532
39	17819	171763
40	15681	151029
41	13805	72346
42	12012	0
43	10944	0
44	9734	0
45	8430	0
46	7322	0
47	6581	0
48	5751	0
49	5346	0
50	4899	0
51	4469	0
52	3973	0
53	3552	0
54	3296	0
55	2994	0
56	2885	0
57	2666	0
58	2484	0
59	2169	0
60	1959	0
61	1666	0
62	1505	0
63	1413	0
64	1323	0
65	1293	0
66	1158	0
67	1025	0
68	932	0
69	953	0
70	855	0
71	911	0
72	820	0
73	738	0
74	743	0
75	652	0
76	632	0
77	494	0
78	450	0
79	375	0
80	420	0
81	399	0
82	365	0
83	300	0
84	308	0
85	269	0
86	258	0
87	275	0
88	263	0
89	272	0
90	243	0
91	231	0
92	254	0
93	223	0
94	189	0
95	161	0
96	170	0
97	136	0
98	131	0
99	106	0
100	116	0
101	108	0
102	103	0
103	89	0
104	109	0
105	110	0
106	126	0
107	85	0
108	72	0
109	78	0
110	87	0
111	69	0
112	60	0
113	65	0
114	79	0
115	96	0
116	69	0
117	77	0
118	85	0
119	90	0
120	95	0
121	91	0
122	99	0
123	72	0
124	66	0
125	48	0
126	79	0
127	85	0
128	76	0
129	71	0
130	57	0
131	65	0
132	71	0
133	74	0
134	51	0
135	55	0
136	52	0
137	62	0
138	52	0
139	64	0
140	44	0
141	43	0
142	41	0
143	33	0
144	44	0
145	38	0
146	40	0
147	32	0
148	32	0
149	31	0
150	47	0
151	53	0
152	61	0
153	54	0
154	54	0
155	46	0
156	37	0
157	36	0
158	25	0
159	27	0
160	36	0
161	22	0
162	20	0
163	29	0
164	29	0
165	13	0
166	21	0
167	24	0
168	20	0
169	22	0
170	21	0
171	28	0
172	22	0
173	22	0
174	15	0
175	13	0
176	14	0
177	14	0
178	8	0
179	11	0
180	14	0
181	7	0
182	7	0
183	10	0
184	9	0
185	11	0
186	11	0
187	10	0
188	20	0
189	15	0
190	14	0
191	25	0
192	12	0
193	18	0
194	15	0
195	15	0
196	9	0
197	15	0
198	16	0
199	16	0
200	1363	0

