## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0012.HJJV3DMXX.s_2/SLX-17617.UDP0012.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0012.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:46:41 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	44763962	44763962	40919624	1	0.91412	36309765	0.887344	4000085835	3617057803	2001020874	1325289615	673775346	1599932107	0.83156	0.16844	0.601574	53.928048	43.118598	36	1338	0.448843	0.358876	79.115148	0.003338	0.095755	0.002147	0.003906	0.071515	0.824606	2.15593	0.991424	0.988539	0.947817	0.808958	0.622075	0.45256	0.319107	0.047174	77670331	5.130208	5.415261	5.7531	6.154285	6.665267	17.307218	5.284493	1.734249	0.980318	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	318221	0
1	107054	0
2	109818	0
3	118937	0
4	139439	8
5	161056	6556
6	190538	14788
7	227040	10861
8	262551	260659
9	301627	3024200
10	342534	712297
11	388447	2447849
12	430871	1787092
13	471077	2896780
14	506355	2536952
15	542835	1113858
16	575484	151696
17	607972	235390
18	633975	259806
19	652851	96272
20	665783	18738
21	679766	21420
22	693679	83047
23	703571	190244
24	705397	5153265
25	705956	7800908
26	700986	4208857
27	698865	6937869
28	692393	9973922
29	687977	10475997
30	677522	46555085
31	669045	1391943340
32	661410	109028047
33	649643	725386
34	638491	202760
35	626047	159341
36	611741	146424
37	597817	116328
38	586227	0
39	571956	0
40	557277	0
41	541097	0
42	528560	0
43	514872	0
44	501964	0
45	486788	0
46	475618	0
47	463349	0
48	448328	0
49	433975	0
50	421327	0
51	408518	0
52	392227	0
53	380143	0
54	369724	0
55	360585	0
56	347272	0
57	337923	0
58	327148	0
59	318377	0
60	306004	0
61	295609	0
62	284130	0
63	273297	0
64	263532	0
65	253512	0
66	243685	0
67	234793	0
68	227915	0
69	219607	0
70	212239	0
71	205488	0
72	196214	0
73	190094	0
74	182700	0
75	176199	0
76	169474	0
77	162536	0
78	155335	0
79	150322	0
80	144851	0
81	139297	0
82	133401	0
83	127505	0
84	122652	0
85	117043	0
86	113878	0
87	109015	0
88	104805	0
89	100354	0
90	96559	0
91	92759	0
92	90528	0
93	86155	0
94	83139	0
95	79092	0
96	75245	0
97	72199	0
98	69084	0
99	66695	0
100	64760	0
101	61929	0
102	59523	0
103	57438	0
104	55412	0
105	53261	0
106	50855	0
107	48891	0
108	47010	0
109	44996	0
110	43372	0
111	41474	0
112	40277	0
113	39327	0
114	37524	0
115	35967	0
116	34384	0
117	32784	0
118	31536	0
119	30455	0
120	29114	0
121	27744	0
122	26747	0
123	25385	0
124	24828	0
125	23360	0
126	22504	0
127	21534	0
128	20795	0
129	19824	0
130	19223	0
131	18464	0
132	17642	0
133	17068	0
134	16435	0
135	15878	0
136	15305	0
137	14643	0
138	14095	0
139	13782	0
140	13210	0
141	12899	0
142	12372	0
143	12035	0
144	11545	0
145	11061	0
146	10779	0
147	10343	0
148	10026	0
149	9601	0
150	9309	0
151	8876	0
152	8715	0
153	8245	0
154	7977	0
155	7709	0
156	7564	0
157	7422	0
158	7184	0
159	6942	0
160	6558	0
161	6292	0
162	6204	0
163	5903	0
164	5847	0
165	5694	0
166	5536	0
167	5458	0
168	5268	0
169	5181	0
170	4952	0
171	4743	0
172	4572	0
173	4510	0
174	4334	0
175	4125	0
176	4028	0
177	3798	0
178	3773	0
179	3472	0
180	3362	0
181	3431	0
182	3306	0
183	3168	0
184	3098	0
185	3060	0
186	2890	0
187	2795	0
188	2777	0
189	2583	0
190	2603	0
191	2440	0
192	2445	0
193	2456	0
194	2321	0
195	2316	0
196	2155	0
197	2087	0
198	2036	0
199	2063	0
200	87417	0

