## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0013.HJJV3DMXX.s_2/SLX-17617.UDP0013.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0013.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:17:32 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	39079514	39079514	35715358	1	0.913915	31677323	0.886938	3489888690	3154833366	1725273218	1170502075	594113397	1384964025	0.829762	0.170238	0.59579	46.496575	37.325151	31	1121	0.443429	0.355963	78.185036	0.003291	0.096007	0.002267	0.00415	0.06822	0.827583	2.195597	0.991271	0.988083	0.931005	0.745661	0.532202	0.360674	0.238018	0.028974	67731539	5.307281	5.675525	6.120487	6.660578	7.382337	-1	5.472138	1.625297	0.977357	16			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	323879	0
1	118300	0
2	128198	0
3	149979	0
4	182119	1
5	225727	5
6	272223	105
7	329940	3968
8	385455	25563
9	444256	2235620
10	497697	1587616
11	552243	2422058
12	603315	1449597
13	651919	2687470
14	693804	2364854
15	729788	997614
16	759711	132133
17	785997	240186
18	795566	200474
19	807214	73606
20	808442	4743
21	819383	2744
22	818020	13358
23	813129	104844
24	804939	1644951
25	796563	8705848
26	786013	6087334
27	773404	5725949
28	759532	9137149
29	741055	13109597
30	723534	44976569
31	702769	1179698654
32	682856	109515963
33	664850	630227
34	647137	162505
35	624304	139483
36	606442	128262
37	589221	110770
38	571497	1468
39	552002	0
40	533845	0
41	516427	0
42	496260	0
43	476098	0
44	460248	0
45	443494	0
46	429582	0
47	412720	0
48	398213	0
49	384318	0
50	367843	0
51	352140	0
52	339982	0
53	325570	0
54	313828	0
55	301345	0
56	288106	0
57	277460	0
58	264855	0
59	254387	0
60	243915	0
61	232926	0
62	223386	0
63	213555	0
64	205370	0
65	196001	0
66	188029	0
67	178474	0
68	171688	0
69	163448	0
70	156871	0
71	151420	0
72	144727	0
73	138257	0
74	132244	0
75	125145	0
76	119379	0
77	114136	0
78	108947	0
79	104404	0
80	100040	0
81	96029	0
82	91558	0
83	86905	0
84	83848	0
85	80398	0
86	76910	0
87	73549	0
88	70621	0
89	67283	0
90	64354	0
91	61632	0
92	59011	0
93	56883	0
94	53934	0
95	51532	0
96	49122	0
97	47241	0
98	45016	0
99	42958	0
100	41301	0
101	39355	0
102	37289	0
103	35261	0
104	34121	0
105	32198	0
106	30553	0
107	29353	0
108	27855	0
109	26883	0
110	25677	0
111	24900	0
112	23583	0
113	22809	0
114	21666	0
115	20756	0
116	19869	0
117	19217	0
118	18684	0
119	17661	0
120	16627	0
121	16013	0
122	15667	0
123	14735	0
124	14013	0
125	13708	0
126	13352	0
127	12627	0
128	12296	0
129	11716	0
130	11311	0
131	10809	0
132	10508	0
133	10089	0
134	9582	0
135	9097	0
136	8885	0
137	8581	0
138	8171	0
139	7868	0
140	7715	0
141	7549	0
142	7330	0
143	7127	0
144	6966	0
145	6824	0
146	6466	0
147	6523	0
148	6140	0
149	6062	0
150	5780	0
151	5548	0
152	5390	0
153	5218	0
154	5108	0
155	4872	0
156	4756	0
157	4667	0
158	4654	0
159	4344	0
160	4238	0
161	4044	0
162	4000	0
163	3839	0
164	3726	0
165	3577	0
166	3432	0
167	3353	0
168	3288	0
169	3203	0
170	3180	0
171	3070	0
172	3018	0
173	2925	0
174	2805	0
175	2715	0
176	2600	0
177	2618	0
178	2457	0
179	2350	0
180	2331	0
181	2235	0
182	2247	0
183	2095	0
184	2070	0
185	2084	0
186	1957	0
187	1906	0
188	1903	0
189	1907	0
190	1752	0
191	1706	0
192	1707	0
193	1686	0
194	1585	0
195	1614	0
196	1523	0
197	1521	0
198	1465	0
199	1369	0
200	70308	0

