## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0025.HJJV3DMXX.s_2/SLX-17617.UDP0025.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0025.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 04:44:39 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	52562632	52562632	47658030	1	0.90669	42127283	0.883949	4682254215	4193678884	2380602087	1501655959	799996169	1854914812	0.829143	0.170857	0.6132	64.157863	49.99045	42	1562	0.455098	0.354602	80.409832	0.003216	0.104346	0.002105	0.003594	0.081871	0.80573	2.173498	0.991693	0.989124	0.958695	0.855446	0.698777	0.541132	0.407005	0.079695	82167297	5.159688	5.431887	5.749452	6.124756	6.577596	13.437002	5.339775	1.525117	0.982704	18			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	308242	0
1	95299	0
2	88927	0
3	95690	4
4	110195	14
5	124042	627
6	141102	26689
7	163799	30441
8	189587	1037445
9	215744	2573895
10	244368	667251
11	272006	2283342
12	306200	2040710
13	339363	3782987
14	374403	2685660
15	404071	757811
16	430894	317046
17	458937	215495
18	487796	249338
19	513054	62451
20	533404	10308
21	548057	54231
22	562423	112904
23	575390	110198
24	586721	7366014
25	592299	7655246
26	597793	3942214
27	606885	7499690
28	604628	10642931
29	605688	11733450
30	603203	65608942
31	603764	1650102310
32	601543	78848170
33	596557	572279
34	593076	198568
35	586128	133687
36	578776	125130
37	571394	103757
38	561819	2164
39	553188	0
40	543203	0
41	532449	0
42	523985	0
43	512870	0
44	503031	0
45	492733	0
46	482552	0
47	471923	0
48	460916	0
49	453177	0
50	441727	0
51	433882	0
52	421257	0
53	412746	0
54	404153	0
55	392910	0
56	380519	0
57	371512	0
58	364109	0
59	353557	0
60	343879	0
61	334326	0
62	325878	0
63	317846	0
64	309146	0
65	301247	0
66	292028	0
67	284717	0
68	276046	0
69	268110	0
70	261386	0
71	253733	0
72	246993	0
73	238641	0
74	230985	0
75	222392	0
76	215465	0
77	208341	0
78	202641	0
79	196841	0
80	191050	0
81	187026	0
82	179033	0
83	174376	0
84	168512	0
85	163000	0
86	156268	0
87	151041	0
88	144743	0
89	140873	0
90	136573	0
91	132033	0
92	128594	0
93	124422	0
94	119499	0
95	115871	0
96	111821	0
97	108159	0
98	104471	0
99	100590	0
100	97625	0
101	94523	0
102	92171	0
103	89279	0
104	85604	0
105	82493	0
106	79786	0
107	76386	0
108	73919	0
109	71970	0
110	69849	0
111	67366	0
112	65081	0
113	62159	0
114	61108	0
115	59307	0
116	56934	0
117	54558	0
118	52351	0
119	50596	0
120	48874	0
121	47205	0
122	45839	0
123	44213	0
124	42640	0
125	40731	0
126	39520	0
127	38335	0
128	36844	0
129	35634	0
130	33999	0
131	33092	0
132	31651	0
133	31101	0
134	29750	0
135	28658	0
136	27779	0
137	26678	0
138	25876	0
139	24946	0
140	24023	0
141	23130	0
142	22417	0
143	21708	0
144	21094	0
145	20410	0
146	19542	0
147	18944	0
148	18379	0
149	17580	0
150	17197	0
151	16342	0
152	16171	0
153	15143	0
154	14829	0
155	14281	0
156	13728	0
157	13498	0
158	12761	0
159	12475	0
160	11747	0
161	11636	0
162	11496	0
163	10934	0
164	10565	0
165	10192	0
166	9985	0
167	9672	0
168	9272	0
169	9120	0
170	8751	0
171	8537	0
172	8384	0
173	7902	0
174	7996	0
175	7689	0
176	7388	0
177	7155	0
178	6978	0
179	6802	0
180	6621	0
181	6442	0
182	6166	0
183	5896	0
184	5978	0
185	5749	0
186	5628	0
187	5405	0
188	5250	0
189	5233	0
190	5118	0
191	4974	0
192	4803	0
193	4699	0
194	4537	0
195	4382	0
196	4204	0
197	4152	0
198	4025	0
199	3859	0
200	161717	0

