## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0014.H3N53BBXY.s_8/SLX-17617.UDP0014.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0014.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 23 20:30:17 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	6363212	6363212	5979194	1	0.93965	5313482	0.888662	826456859	770680392	420602376	267196620	138657863	268956421	0.832226	0.167774	0.611519	11.335347	7.248448	6	336	0.456726	0.292056	80.48758	0.017186	0.067489	0.001671	0.006539	0.24707	0.679365	2.416149	0.961125	0.90301	0.260144	0.035771	0.007037	0.002264	0.000987	0.000124	16363194	9.197451	17.674566	-1	-1	-1	-1	4.001283	2.314609	0.730837	6			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1442458	0
1	2156394	0
2	2991078	0
3	3447670	112
4	3582460	116
5	3452007	346
6	3139938	32078
7	2783061	67700
8	2401288	160743
9	2056272	526400
10	1733031	663889
11	1443310	432412
12	1179889	665100
13	968649	964507
14	787514	571213
15	644396	267092
16	522469	198433
17	424572	153720
18	342798	155319
19	278845	246987
20	225071	538231
21	182824	666464
22	148847	757815
23	119545	861313
24	97666	977760
25	81235	1175157
26	68035	1515749
27	56515	2269893
28	46985	2714413
29	39450	6700584
30	32400	17906820
31	26924	142493080
32	22888	87665272
33	20114	1361847
34	17583	262353
35	15348	255997
36	13332	242200
37	10965	112316
38	9533	95395
39	8028	150445
40	7295	121534
41	6150	78041
42	5844	0
43	5467	0
44	4840	0
45	4329	0
46	3852	0
47	3603	0
48	3114	0
49	2894	0
50	2558	0
51	2305	0
52	2117	0
53	1807	0
54	1691	0
55	1472	0
56	1445	0
57	1354	0
58	1406	0
59	1243	0
60	1188	0
61	1064	0
62	956	0
63	801	0
64	777	0
65	653	0
66	540	0
67	548	0
68	586	0
69	449	0
70	493	0
71	386	0
72	411	0
73	368	0
74	355	0
75	339	0
76	349	0
77	301	0
78	320	0
79	290	0
80	223	0
81	234	0
82	239	0
83	205	0
84	178	0
85	217	0
86	209	0
87	196	0
88	189	0
89	165	0
90	155	0
91	173	0
92	173	0
93	162	0
94	157	0
95	139	0
96	133	0
97	106	0
98	88	0
99	99	0
100	96	0
101	79	0
102	76	0
103	87	0
104	72	0
105	80	0
106	79	0
107	66	0
108	72	0
109	70	0
110	90	0
111	83	0
112	73	0
113	71	0
114	81	0
115	71	0
116	65	0
117	68	0
118	59	0
119	63	0
120	69	0
121	65	0
122	56	0
123	53	0
124	42	0
125	40	0
126	41	0
127	58	0
128	54	0
129	43	0
130	33	0
131	35	0
132	45	0
133	49	0
134	35	0
135	43	0
136	41	0
137	34	0
138	34	0
139	46	0
140	35	0
141	43	0
142	32	0
143	38	0
144	38	0
145	24	0
146	29	0
147	32	0
148	33	0
149	33	0
150	34	0
151	31	0
152	20	0
153	21	0
154	23	0
155	24	0
156	23	0
157	20	0
158	20	0
159	24	0
160	16	0
161	24	0
162	17	0
163	25	0
164	18	0
165	27	0
166	20	0
167	24	0
168	23	0
169	16	0
170	25	0
171	23	0
172	26	0
173	29	0
174	31	0
175	27	0
176	43	0
177	31	0
178	31	0
179	22	0
180	25	0
181	20	0
182	26	0
183	17	0
184	13	0
185	23	0
186	19	0
187	14	0
188	16	0
189	12	0
190	7	0
191	9	0
192	8	0
193	12	0
194	12	0
195	20	0
196	18	0
197	10	0
198	12	0
199	19	0
200	792	0

