## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0010.HJJV3DMXX.s_2/SLX-17617.UDP0010.HJJV3DMXX.s_2.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0010.HJJV3DMXX.s_2.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:18:07 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	51122886	51122886	46045134	1	0.900676	40747847	0.884954	4564082629	4058225677	2267322056	1513592500	783168073	1788399195	0.828406	0.171594	0.599676	61.104936	48.197837	41	1479	0.445441	0.351352	78.566435	0.003211	0.110834	0.002131	0.003638	0.068552	0.812643	2.190811	0.991364	0.988626	0.955175	0.840699	0.67588	0.516037	0.38235	0.072455	75528684	5.240827	5.548155	5.925786	6.367696	6.931733	-1	5.674413	1.78036	0.981554	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	320434	0
1	101589	0
2	101754	0
3	105073	1
4	114852	18
5	133224	1085
6	153162	20375
7	180059	48045
8	209603	2055029
9	243484	1600921
10	278973	662791
11	311535	2544201
12	350517	1720641
13	381560	3414865
14	416749	2869814
15	444445	774002
16	474870	328417
17	505698	114713
18	529942	270466
19	553417	81168
20	571506	50437
21	586899	11554
22	599564	59027
23	610071	680705
24	616042	8024630
25	623069	7013126
26	627636	3610794
27	630620	6939053
28	626060	9437336
29	624190	13667027
30	619099	70220295
31	617673	1528134001
32	613556	129702811
33	606005	602763
34	599938	164611
35	592632	173276
36	585401	166611
37	574383	114084
38	566316	2114
39	556025	0
40	543577	0
41	534041	0
42	521714	0
43	513597	0
44	503803	0
45	489701	0
46	479699	0
47	469374	0
48	457881	0
49	447127	0
50	435320	0
51	425519	0
52	413569	0
53	402182	0
54	392868	0
55	379946	0
56	369584	0
57	358243	0
58	349369	0
59	339582	0
60	329669	0
61	320590	0
62	311087	0
63	300782	0
64	291699	0
65	283762	0
66	275252	0
67	268857	0
68	259938	0
69	251647	0
70	244333	0
71	237342	0
72	230165	0
73	222007	0
74	214368	0
75	207420	0
76	200663	0
77	194668	0
78	188877	0
79	182851	0
80	176338	0
81	170991	0
82	164889	0
83	159444	0
84	155762	0
85	149890	0
86	144658	0
87	139758	0
88	134933	0
89	129959	0
90	125993	0
91	122140	0
92	117993	0
93	114270	0
94	110336	0
95	106964	0
96	103086	0
97	99852	0
98	96502	0
99	92855	0
100	90056	0
101	86084	0
102	83527	0
103	80583	0
104	77425	0
105	75232	0
106	73333	0
107	70125	0
108	68234	0
109	65979	0
110	63800	0
111	60653	0
112	58510	0
113	56921	0
114	54796	0
115	52719	0
116	50678	0
117	49550	0
118	47674	0
119	45684	0
120	45173	0
121	43170	0
122	41381	0
123	39954	0
124	37989	0
125	36969	0
126	35926	0
127	34605	0
128	33682	0
129	32427	0
130	30648	0
131	29117	0
132	28521	0
133	27761	0
134	26929	0
135	26047	0
136	24954	0
137	24196	0
138	23392	0
139	22863	0
140	21800	0
141	21253	0
142	20244	0
143	19457	0
144	18866	0
145	18440	0
146	17970	0
147	17104	0
148	16659	0
149	15778	0
150	15292	0
151	14877	0
152	14303	0
153	13855	0
154	13522	0
155	13046	0
156	12593	0
157	12170	0
158	11689	0
159	11581	0
160	10860	0
161	10567	0
162	10368	0
163	9942	0
164	9817	0
165	9357	0
166	9193	0
167	8861	0
168	8501	0
169	8266	0
170	8159	0
171	7653	0
172	7706	0
173	7443	0
174	7213	0
175	6947	0
176	6717	0
177	6426	0
178	6158	0
179	6204	0
180	6029	0
181	5765	0
182	5463	0
183	5394	0
184	5099	0
185	5140	0
186	5024	0
187	4852	0
188	4633	0
189	4522	0
190	4535	0
191	4338	0
192	4268	0
193	4115	0
194	4193	0
195	4114	0
196	4019	0
197	3819	0
198	3686	0
199	3574	0
200	151766	0

