## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0025.H3N53BBXY.s_8/SLX-17617.UDP0025.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0025.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 23:38:59 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	8150246	8150246	7659092	1	0.939738	6790176	0.886551	1053320092	982076648	549356945	330515764	173447383	339437809	0.835333	0.164667	0.62436	14.805317	9.14794	8	397	0.467007	0.288555	82.484355	0.01125	0.067637	0.001512	0.006164	0.271738	0.654716	2.286985	0.970653	0.932848	0.382151	0.074388	0.015631	0.004493	0.00178	0.000171	20910698	8.076016	11.030698	-1	-1	-1	-1	3.303008	2.544166	0.802275	7			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1088916	0
1	1402802	0
2	2009522	0
3	2486414	36
4	2796452	131
5	2903169	826
6	2839504	49298
7	2693990	154622
8	2468388	196422
9	2236361	601219
10	2008701	498573
11	1763011	751363
12	1534935	788809
13	1330815	1107983
14	1148983	538952
15	984331	397387
16	837621	256620
17	709202	233506
18	599269	221380
19	502813	322395
20	422554	528307
21	355104	618871
22	298389	911549
23	252083	1181559
24	210714	1203931
25	176630	1352146
26	148535	1614110
27	122928	2064807
28	104646	3182645
29	88614	7160265
30	75196	20185799
31	63130	170852025
32	54838	125976413
33	47233	1242581
34	40394	244548
35	35137	236672
36	29387	233445
37	25755	103786
38	22840	112056
39	19357	167413
40	16775	108013
41	14051	74781
42	12450	0
43	11249	0
44	9754	0
45	8869	0
46	7931	0
47	7340	0
48	6511	0
49	5724	0
50	4962	0
51	4488	0
52	4067	0
53	3737	0
54	3522	0
55	3272	0
56	3038	0
57	2780	0
58	2472	0
59	2281	0
60	2091	0
61	1825	0
62	1735	0
63	1505	0
64	1392	0
65	1174	0
66	1134	0
67	1089	0
68	964	0
69	832	0
70	768	0
71	699	0
72	728	0
73	701	0
74	640	0
75	552	0
76	477	0
77	545	0
78	448	0
79	436	0
80	384	0
81	343	0
82	333	0
83	334	0
84	366	0
85	354	0
86	379	0
87	391	0
88	335	0
89	293	0
90	272	0
91	205	0
92	211	0
93	217	0
94	203	0
95	178	0
96	156	0
97	167	0
98	142	0
99	120	0
100	119	0
101	108	0
102	109	0
103	88	0
104	73	0
105	76	0
106	113	0
107	91	0
108	82	0
109	90	0
110	101	0
111	125	0
112	118	0
113	114	0
114	120	0
115	93	0
116	109	0
117	87	0
118	90	0
119	74	0
120	64	0
121	66	0
122	72	0
123	66	0
124	78	0
125	58	0
126	65	0
127	56	0
128	60	0
129	68	0
130	61	0
131	74	0
132	79	0
133	59	0
134	73	0
135	84	0
136	58	0
137	24	0
138	42	0
139	40	0
140	39	0
141	55	0
142	54	0
143	54	0
144	41	0
145	43	0
146	57	0
147	56	0
148	50	0
149	49	0
150	42	0
151	42	0
152	47	0
153	45	0
154	48	0
155	35	0
156	34	0
157	34	0
158	24	0
159	27	0
160	40	0
161	38	0
162	32	0
163	34	0
164	26	0
165	32	0
166	39	0
167	32	0
168	18	0
169	28	0
170	26	0
171	33	0
172	19	0
173	22	0
174	26	0
175	21	0
176	19	0
177	21	0
178	15	0
179	28	0
180	25	0
181	20	0
182	20	0
183	19	0
184	25	0
185	24	0
186	29	0
187	27	0
188	18	0
189	17	0
190	31	0
191	24	0
192	24	0
193	28	0
194	24	0
195	16	0
196	23	0
197	14	0
198	16	0
199	16	0
200	1237	0

