## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0002.HJJV3DMXX.s_1/SLX-17617.UDP0002.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0002.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 03:55:12 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	46503928	46503928	42114298	1	0.905607	37195757	0.88321	4143498124	3706079542	2096292839	1351263779	695941506	1652742331	0.83204	0.16796	0.608052	56.495653	44.541848	38	1291	0.452558	0.356802	80.013292	0.003329	0.105567	0.002114	0.003129	0.074492	0.811861	2.12104	0.99062	0.987452	0.948155	0.819579	0.640643	0.473451	0.338767	0.053015	72457706	5.016858	5.312302	5.666105	6.08921	6.623197	-1	4.162318	2.299595	0.979352	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	348044	0
1	117544	0
2	111706	0
3	120789	0
4	136036	2
5	158759	8
6	186179	26
7	213930	17166
8	249340	23564
9	281401	1582955
10	319044	2019236
11	357439	2745983
12	395538	831225
13	432757	2035192
14	470702	2178645
15	501783	911389
16	535076	246314
17	561636	47850
18	586426	200007
19	610478	57763
20	627165	21805
21	641147	27861
22	655273	38156
23	663295	443686
24	668789	1295566
25	674121	8492438
26	677738	6363981
27	680670	5242834
28	677278	7077584
29	673978	10142284
30	664747	50712593
31	656002	1375740862
32	650675	178869421
33	642123	589499
34	627249	163736
35	616317	152414
36	603838	124487
37	592472	109373
38	580758	445
39	569556	0
40	555194	0
41	542549	0
42	531492	0
43	517310	0
44	504901	0
45	493918	0
46	482842	0
47	471287	0
48	456663	0
49	441353	0
50	429600	0
51	418963	0
52	405986	0
53	394453	0
54	383582	0
55	371729	0
56	360484	0
57	350500	0
58	338071	0
59	326687	0
60	316048	0
61	304200	0
62	295962	0
63	285022	0
64	275223	0
65	266443	0
66	257337	0
67	248665	0
68	239118	0
69	230911	0
70	221451	0
71	214779	0
72	207580	0
73	200906	0
74	192128	0
75	185934	0
76	179002	0
77	173361	0
78	166251	0
79	159519	0
80	153589	0
81	148330	0
82	142319	0
83	137250	0
84	131963	0
85	126700	0
86	122588	0
87	117594	0
88	114891	0
89	110221	0
90	106359	0
91	102328	0
92	98369	0
93	94070	0
94	91161	0
95	87721	0
96	84143	0
97	81135	0
98	77759	0
99	74552	0
100	71711	0
101	69590	0
102	66743	0
103	63751	0
104	61424	0
105	59007	0
106	57134	0
107	54418	0
108	52713	0
109	50686	0
110	48542	0
111	47006	0
112	45691	0
113	43597	0
114	42068	0
115	40283	0
116	38266	0
117	37093	0
118	35097	0
119	34208	0
120	33136	0
121	31765	0
122	30416	0
123	29419	0
124	27908	0
125	26969	0
126	25403	0
127	24118	0
128	23182	0
129	22319	0
130	21545	0
131	20649	0
132	19625	0
133	18921	0
134	18319	0
135	17640	0
136	17106	0
137	16255	0
138	15794	0
139	15134	0
140	14557	0
141	13853	0
142	13358	0
143	13053	0
144	12443	0
145	11923	0
146	11708	0
147	11313	0
148	10916	0
149	10452	0
150	10237	0
151	9590	0
152	9478	0
153	9004	0
154	8786	0
155	8494	0
156	8326	0
157	8054	0
158	7814	0
159	7692	0
160	7440	0
161	7239	0
162	6961	0
163	6744	0
164	6510	0
165	6456	0
166	6242	0
167	6120	0
168	5862	0
169	5498	0
170	5602	0
171	5293	0
172	5190	0
173	5117	0
174	4838	0
175	4944	0
176	4716	0
177	4429	0
178	4377	0
179	4160	0
180	4065	0
181	3914	0
182	3927	0
183	3785	0
184	3605	0
185	3549	0
186	3344	0
187	3281	0
188	3274	0
189	3188	0
190	2994	0
191	2883	0
192	2763	0
193	2770	0
194	2628	0
195	2597	0
196	2554	0
197	2499	0
198	2319	0
199	2216	0
200	105544	0

