## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0004.HJJV3DMXX.s_1/SLX-17617.UDP0004.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0004.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 03:09:34 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	40030674	40030674	36530256	1	0.912557	32304429	0.88432	3563974131	3215399595	1762342635	1207717264	593914232	1408941788	0.833356	0.166644	0.593369	47.495606	37.971358	32	1299	0.442454	0.353729	78.204751	0.003272	0.097805	0.002166	0.003139	0.071111	0.823025	2.10952	0.991389	0.988368	0.934855	0.758471	0.544539	0.368792	0.243115	0.031669	68405043	5.093711	5.432099	5.833152	6.315668	6.951086	-1	5.470751	1.712701	0.97806	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	319501	0
1	112123	0
2	124824	0
3	146001	0
4	176755	1
5	212470	13
6	254228	4223
7	304585	11664
8	357618	12558
9	409132	1357827
10	459427	2320862
11	516812	1992291
12	565398	605102
13	615371	1389213
14	659404	2191183
15	693537	675318
16	722620	221915
17	746965	91526
18	772417	200814
19	792848	56991
20	802809	4713
21	812937	11478
22	817339	63791
23	816808	133299
24	810880	3034034
25	802698	6836182
26	787826	4104770
27	776836	5250682
28	761609	6407142
29	748275	9826431
30	733056	43313441
31	719624	1248018072
32	700802	75521940
33	683929	554399
34	662129	167851
35	642839	164518
36	625359	142873
37	603687	114858
38	584354	1357
39	565367	0
40	547731	0
41	528814	0
42	509162	0
43	491858	0
44	474604	0
45	456331	0
46	438105	0
47	420871	0
48	404215	0
49	391628	0
50	375724	0
51	358481	0
52	346199	0
53	332887	0
54	319254	0
55	307009	0
56	294205	0
57	283094	0
58	270058	0
59	257426	0
60	245570	0
61	236939	0
62	225426	0
63	216032	0
64	207107	0
65	198125	0
66	189488	0
67	181603	0
68	173925	0
69	165626	0
70	158216	0
71	150774	0
72	144809	0
73	137309	0
74	130322	0
75	124548	0
76	119736	0
77	114438	0
78	109085	0
79	104223	0
80	100051	0
81	96231	0
82	92168	0
83	88315	0
84	84488	0
85	80206	0
86	77066	0
87	73380	0
88	70742	0
89	68112	0
90	64605	0
91	61856	0
92	59414	0
93	57069	0
94	54300	0
95	51787	0
96	49599	0
97	47950	0
98	46109	0
99	44673	0
100	43130	0
101	41100	0
102	39878	0
103	38202	0
104	36030	0
105	34491	0
106	33211	0
107	32080	0
108	30679	0
109	29572	0
110	28566	0
111	27062	0
112	25845	0
113	25428	0
114	23941	0
115	22948	0
116	21764	0
117	20746	0
118	20118	0
119	19223	0
120	18693	0
121	17760	0
122	17103	0
123	16440	0
124	15673	0
125	15272	0
126	14645	0
127	13980	0
128	13467	0
129	13031	0
130	12610	0
131	12087	0
132	11792	0
133	11263	0
134	10876	0
135	10364	0
136	9893	0
137	9547	0
138	9309	0
139	8971	0
140	8446	0
141	8354	0
142	7990	0
143	7899	0
144	7239	0
145	7277	0
146	7038	0
147	6812	0
148	6623	0
149	6334	0
150	5969	0
151	5974	0
152	5842	0
153	5750	0
154	5552	0
155	5235	0
156	5027	0
157	4895	0
158	4914	0
159	4836	0
160	4970	0
161	4778	0
162	4534	0
163	4439	0
164	4137	0
165	4000	0
166	3988	0
167	3781	0
168	3785	0
169	3712	0
170	3475	0
171	3499	0
172	3453	0
173	3217	0
174	3220	0
175	3203	0
176	3051	0
177	2915	0
178	2767	0
179	2742	0
180	2654	0
181	2563	0
182	2489	0
183	2363	0
184	2283	0
185	2171	0
186	2117	0
187	2114	0
188	2014	0
189	1889	0
190	1915	0
191	1886	0
192	1838	0
193	1739	0
194	1737	0
195	1815	0
196	1636	0
197	1626	0
198	1626	0
199	1549	0
200	76620	0

