## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0002.H3N53BBXY.s_8/SLX-17617.UDP0002.H3N53BBXY.s_8.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0002.H3N53BBXY.s_8.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 23:23:03 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	7209748	7209748	6761614	1	0.937843	5997049	0.886926	938756106	873365529	487966755	298995884	151793467	303686389	0.838304	0.161696	0.620063	13.150835	8.184429	7	405	0.465583	0.289756	82.208135	0.014329	0.069657	0.001493	0.00586	0.266618	0.657801	2.728143	0.96402	0.917037	0.322378	0.052568	0.010598	0.003294	0.001311	0.000145	18054127	10.527128	22.126091	-1	-1	-1	-1	2.269462	3.812904	0.769073	6			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	1335070	0
1	1743298	0
2	2411827	0
3	2891921	31
4	3126744	136
5	3156549	236
6	3015371	5967
7	2778383	146180
8	2495442	166205
9	2188836	323127
10	1904747	642639
11	1637300	704800
12	1394904	916164
13	1167850	795558
14	985109	481173
15	821360	227020
16	682303	184953
17	562846	192439
18	468117	173700
19	386834	203873
20	316236	367459
21	263427	741513
22	215198	969309
23	180155	1066896
24	148583	886697
25	123437	1138933
26	101822	1442262
27	82371	1840828
28	68871	2644753
29	57239	5329098
30	48615	18490513
31	41418	136004686
32	35299	129469051
33	30127	1858925
34	26134	275629
35	22419	238224
36	19897	252880
37	17656	123713
38	15808	113036
39	13622	174995
40	12044	119236
41	10762	78569
42	9353	0
43	8183	0
44	7247	0
45	6468	0
46	5729	0
47	5046	0
48	4638	0
49	4126	0
50	3535	0
51	3553	0
52	3056	0
53	2951	0
54	2646	0
55	2260	0
56	2054	0
57	1881	0
58	1736	0
59	1455	0
60	1347	0
61	1256	0
62	1173	0
63	969	0
64	936	0
65	885	0
66	708	0
67	670	0
68	627	0
69	618	0
70	504	0
71	557	0
72	600	0
73	574	0
74	466	0
75	386	0
76	358	0
77	330	0
78	319	0
79	323	0
80	289	0
81	277	0
82	283	0
83	266	0
84	273	0
85	247	0
86	259	0
87	242	0
88	266	0
89	266	0
90	286	0
91	243	0
92	215	0
93	161	0
94	170	0
95	170	0
96	154	0
97	152	0
98	182	0
99	125	0
100	109	0
101	112	0
102	90	0
103	91	0
104	83	0
105	80	0
106	62	0
107	64	0
108	86	0
109	84	0
110	59	0
111	74	0
112	64	0
113	60	0
114	57	0
115	52	0
116	54	0
117	48	0
118	76	0
119	77	0
120	98	0
121	84	0
122	87	0
123	83	0
124	95	0
125	64	0
126	85	0
127	70	0
128	92	0
129	65	0
130	72	0
131	72	0
132	56	0
133	62	0
134	50	0
135	58	0
136	50	0
137	64	0
138	60	0
139	62	0
140	69	0
141	66	0
142	50	0
143	51	0
144	36	0
145	31	0
146	30	0
147	19	0
148	26	0
149	29	0
150	19	0
151	27	0
152	20	0
153	21	0
154	19	0
155	29	0
156	23	0
157	18	0
158	16	0
159	23	0
160	27	0
161	17	0
162	15	0
163	18	0
164	22	0
165	21	0
166	17	0
167	19	0
168	13	0
169	18	0
170	23	0
171	19	0
172	23	0
173	18	0
174	22	0
175	26	0
176	28	0
177	22	0
178	15	0
179	18	0
180	15	0
181	4	0
182	15	0
183	16	0
184	17	0
185	14	0
186	26	0
187	17	0
188	23	0
189	23	0
190	24	0
191	23	0
192	22	0
193	13	0
194	26	0
195	26	0
196	17	0
197	15	0
198	27	0
199	27	0
200	1059	0

