## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0009.HJJV3DMXX.s_1/SLX-17617.UDP0009.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0009.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 24 00:24:30 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	50733638	50733638	45904694	1	0.904818	40551821	0.883392	4516186472	4035392617	2275423316	1463370686	777392470	1773613847	0.827865	0.172135	0.608598	61.323267	47.799368	40	1530	0.450845	0.351418	79.683366	0.003211	0.10646	0.002158	0.004182	0.078938	0.806554	2.172699	0.991816	0.989136	0.955038	0.837345	0.67057	0.509733	0.377288	0.071259	78067191	5.20262	5.500673	5.846416	6.251769	6.762037	18.073773	6.133119	1.47989	0.982092	17			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	303658	0
1	99442	0
2	94201	0
3	104215	2
4	120267	3
5	134656	10
6	158067	27
7	187095	161
8	218067	1586
9	248676	222057
10	285229	4585456
11	323300	4800048
12	358176	1461321
13	393246	3070409
14	429132	2483532
15	459799	1182326
16	489437	438931
17	519226	153385
18	545466	255845
19	564028	134156
20	581152	17675
21	597637	3984
22	609503	8395
23	618731	54822
24	623599	4607734
25	629392	6194146
26	632163	8073552
27	635542	12656278
28	631644	10957998
29	628867	16505426
30	626372	83249151
31	624339	1585837895
32	621042	35659621
33	612069	458544
34	603383	188799
35	595957	154272
36	585892	129308
37	578275	116988
38	565421	814
39	555166	0
40	544597	0
41	534389	0
42	521754	0
43	509418	0
44	498852	0
45	485801	0
46	473847	0
47	458098	0
48	449657	0
49	438037	0
50	428389	0
51	415614	0
52	405128	0
53	392946	0
54	382850	0
55	373351	0
56	363838	0
57	353329	0
58	343205	0
59	334593	0
60	325266	0
61	316160	0
62	309846	0
63	298811	0
64	291752	0
65	281889	0
66	273178	0
67	264264	0
68	256384	0
69	248723	0
70	242297	0
71	235723	0
72	228226	0
73	219927	0
74	213439	0
75	206714	0
76	198808	0
77	192366	0
78	187331	0
79	180166	0
80	174290	0
81	168885	0
82	163635	0
83	158983	0
84	152302	0
85	147815	0
86	143477	0
87	138182	0
88	133972	0
89	129775	0
90	124982	0
91	120848	0
92	116797	0
93	113189	0
94	109780	0
95	106298	0
96	102160	0
97	98461	0
98	94885	0
99	92070	0
100	88417	0
101	86043	0
102	83717	0
103	80160	0
104	77154	0
105	74940	0
106	71966	0
107	70308	0
108	67557	0
109	64766	0
110	62522	0
111	60350	0
112	58621	0
113	56270	0
114	53896	0
115	52178	0
116	50430	0
117	49243	0
118	47570	0
119	45802	0
120	44392	0
121	42903	0
122	41478	0
123	40500	0
124	38443	0
125	37275	0
126	35878	0
127	34400	0
128	33310	0
129	32230	0
130	30830	0
131	29597	0
132	28367	0
133	27699	0
134	26761	0
135	25994	0
136	24909	0
137	24022	0
138	22816	0
139	22331	0
140	21616	0
141	20837	0
142	20306	0
143	19445	0
144	18534	0
145	17860	0
146	17126	0
147	16740	0
148	16248	0
149	15411	0
150	15036	0
151	14237	0
152	14055	0
153	13394	0
154	12987	0
155	12815	0
156	12306	0
157	11720	0
158	11499	0
159	11268	0
160	10809	0
161	10416	0
162	10406	0
163	9922	0
164	9591	0
165	9227	0
166	8819	0
167	8435	0
168	8367	0
169	8197	0
170	7950	0
171	7490	0
172	7514	0
173	6965	0
174	6743	0
175	6650	0
176	6540	0
177	6117	0
178	6096	0
179	5694	0
180	5784	0
181	5524	0
182	5396	0
183	5344	0
184	5024	0
185	4937	0
186	4807	0
187	4695	0
188	4540	0
189	4508	0
190	4287	0
191	4190	0
192	3924	0
193	4040	0
194	3784	0
195	3751	0
196	3558	0
197	3574	0
198	3393	0
199	3178	0
200	134434	0

