## htsjdk.samtools.metrics.StringHeader
# CollectHsMetrics BAIT_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] TARGET_INTERVALS=[/scratchb/cclab/giovan01/common_files/Nextera37_b37_mmu10.target.intervals] INPUT=/tmp/BAM_aligned_SLX-17617.UDP0006.HJJV3DMXX.s_1/SLX-17617.UDP0006.HJJV3DMXX.s_1.sorted.bam OUTPUT=/scratcha/cclab/giovan01/PDX/Exome/REPORTS_NOVOALIGN/BAM_stats/SLX-17617.UDP0006.HJJV3DMXX.s_1.bamMetrics.txt REFERENCE_SEQUENCE=/scratchb/cclab/giovan01/Genomes/human_g1k_v37_decoy_UCSC.mmu10.fa    METRIC_ACCUMULATION_LEVEL=[ALL_READS] NEAR_DISTANCE=250 MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 CLIP_OVERLAPPING_READS=true COVERAGE_CAP=200 SAMPLE_SIZE=10000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 25 04:36:17 BST 2019

## METRICS CLASS	picard.analysis.directed.HsMetrics
BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP
Nextera37_b37_mmu10	5868326279	37105383	37105383	1	53215268	53215268	48107568	1	0.904018	42434461	0.882075	4733651086	4224907237	2335288051	1568603681	829759354	1840423267	0.82471	0.17529	0.598195	62.936638	49.599899	42	1630	0.440862	0.34744	78.022803	0.003046	0.107474	0.002152	0.003622	0.070735	0.813838	2.156517	0.992318	0.990087	0.961174	0.855949	0.696079	0.53448	0.397506	0.076859	80313783	5.20251	5.490151	5.811143	6.215509	6.698247	14.862272	5.805635	1.387119	0.984064	18			

## HISTOGRAM	java.lang.Integer
coverage_or_base_quality	high_quality_coverage_count	unfiltered_baseq_count
0	285050	0
1	82778	0
2	81098	0
3	89517	0
4	101290	0
5	114511	11
6	134478	48
7	156653	419
8	183183	14925
9	212093	548852
10	245561	4553959
11	277079	3285918
12	310003	1270680
13	345541	1630083
14	380362	3386412
15	413177	1284262
16	442034	366661
17	470145	364796
18	497235	211048
19	523291	98103
20	538576	18239
21	557380	4853
22	576208	7483
23	585630	25469
24	597506	348950
25	604961	12240622
26	612620	6328996
27	619170	8980686
28	618604	10738501
29	621354	11952972
30	619695	63224901
31	617077	1653027744
32	614120	60113121
33	613899	486134
34	607769	160390
35	598526	138308
36	593813	138869
37	586449	124766
38	576987	1915
39	567887	0
40	555484	0
41	546088	0
42	535442	0
43	526614	0
44	513713	0
45	502106	0
46	490825	0
47	481474	0
48	471317	0
49	459391	0
50	448045	0
51	436746	0
52	426459	0
53	414588	0
54	404198	0
55	395639	0
56	384143	0
57	373738	0
58	364461	0
59	354779	0
60	342992	0
61	333305	0
62	321541	0
63	312958	0
64	302097	0
65	293820	0
66	286082	0
67	276498	0
68	268453	0
69	260102	0
70	252809	0
71	245446	0
72	238313	0
73	229409	0
74	223696	0
75	216984	0
76	209281	0
77	202569	0
78	196650	0
79	189962	0
80	182530	0
81	175714	0
82	169573	0
83	164410	0
84	159557	0
85	154524	0
86	149795	0
87	145439	0
88	139504	0
89	135584	0
90	130117	0
91	125263	0
92	120797	0
93	117234	0
94	113110	0
95	108782	0
96	104817	0
97	101944	0
98	98308	0
99	94966	0
100	91767	0
101	88588	0
102	85480	0
103	82343	0
104	79807	0
105	77131	0
106	74091	0
107	71315	0
108	69386	0
109	67398	0
110	64983	0
111	63343	0
112	60700	0
113	58847	0
114	56651	0
115	55254	0
116	53013	0
117	51354	0
118	49873	0
119	47866	0
120	46317	0
121	45193	0
122	43431	0
123	41992	0
124	40618	0
125	39173	0
126	37771	0
127	36879	0
128	35586	0
129	33925	0
130	32863	0
131	31650	0
132	30983	0
133	29191	0
134	28449	0
135	27612	0
136	26476	0
137	25699	0
138	24943	0
139	24004	0
140	23094	0
141	22388	0
142	21401	0
143	20916	0
144	20178	0
145	19691	0
146	18754	0
147	18236	0
148	17631	0
149	17217	0
150	16311	0
151	15794	0
152	15448	0
153	14835	0
154	14739	0
155	14304	0
156	13860	0
157	13318	0
158	12617	0
159	12125	0
160	11876	0
161	11642	0
162	11261	0
163	10897	0
164	10442	0
165	10438	0
166	9816	0
167	9633	0
168	9402	0
169	9158	0
170	8906	0
171	8743	0
172	8312	0
173	8068	0
174	7981	0
175	7659	0
176	7508	0
177	7263	0
178	7233	0
179	7049	0
180	6814	0
181	6579	0
182	6286	0
183	6388	0
184	6174	0
185	5942	0
186	5717	0
187	5510	0
188	5516	0
189	5181	0
190	5208	0
191	5047	0
192	4766	0
193	4696	0
194	4591	0
195	4414	0
196	4334	0
197	4338	0
198	4077	0
199	3978	0
200	188243	0

